payment_attempt_id,payment_method_id,payment_result_id,order_id,amount,payment_attmept_ts
9954,8,2,8877,441.40,2025-09-06 17:53:13
9955,1,2,8878,1570.41,2025-11-07 06:08:28
9956,7,2,8879,675.82,2025-07-26 06:09:42
9957,4,2,8880,785.40,2025-02-28 15:43:22
9958,7,2,8881,1027.65,2025-03-09 08:11:49
9959,1,2,8882,20859.19,2025-12-04 05:51:34
9960,2,2,8883,2984.73,2025-03-13 16:10:25
9961,6,2,8884,17435.70,2025-07-06 02:34:13
9962,1,2,8885,236.55,2025-02-14 16:19:56
9963,6,2,8886,1187.09,2025-10-09 09:19:29
9964,2,2,8887,4775.22,2025-05-05 15:09:28
9965,5,2,8888,9178.21,2025-12-15 08:24:54
9966,5,3,8889,3407.66,2025-07-18 12:20:48
9967,10,2,8889,3407.66,2025-07-18 12:24:48
9968,5,2,8890,1161.51,2025-12-22 21:33:17
9969,4,2,8891,3878.27,2025-03-31 16:30:01
9970,8,2,8892,712.03,2025-04-19 04:58:11
9971,10,2,8893,1921.99,2025-08-22 19:58:52
9972,10,2,8894,1244.18,2025-06-08 12:32:18
9973,2,2,8895,1753.29,2025-04-17 08:17:50
9974,5,2,8896,2970.79,2025-03-29 10:38:48
9975,4,2,8897,615.18,2025-07-30 23:10:15
9976,5,2,8898,566.86,2025-10-17 00:23:21
9977,8,2,8899,4486.91,2025-10-11 13:13:02
9978,9,2,8900,1447.94,2025-11-29 05:38:51
9979,1,2,8901,1587.89,2025-07-24 05:00:19
9980,5,2,8902,8604.46,2025-11-08 16:09:48
9981,6,2,8903,585.60,2025-09-19 18:26:11
9982,10,3,8904,6608.19,2025-12-20 07:42:58
9983,9,2,8904,6608.19,2025-12-20 07:46:58
9984,2,2,8905,10852.98,2025-01-26 02:21:20
9985,6,2,8906,2986.57,2025-11-12 17:03:49
9986,4,2,8907,7915.99,2025-08-19 13:06:37
9987,2,2,8908,811.86,2025-12-01 06:58:54
9988,4,2,8909,1362.42,2025-06-10 09:43:51
9989,6,2,8910,635.48,2025-10-22 14:50:49
9990,4,2,8911,3815.57,2025-12-15 19:12:51
9991,5,2,8912,1840.86,2025-07-24 02:28:03
9992,7,2,8913,1595.18,2025-01-06 08:53:23
9993,4,2,8914,797.57,2025-06-18 05:31:17
9994,3,2,8915,2105.86,2025-09-15 02:44:32
9995,3,2,8916,1420.46,2025-07-13 15:50:45
9996,3,2,8917,16601.97,2025-07-01 02:21:51
9997,6,2,8918,998.34,2025-01-28 03:06:48
9998,5,3,8919,922.30,2025-06-17 16:20:48
9999,10,2,8919,922.30,2025-06-17 16:24:48
10000,7,2,8920,758.29,2025-06-03 13:42:12
10001,9,3,8921,839.15,2025-09-25 05:44:21
10002,10,2,8921,839.15,2025-09-25 05:48:21
10003,7,3,8922,6523.92,2025-01-18 21:04:27
10004,6,2,8922,6523.92,2025-01-18 21:08:27
10005,9,2,8923,1918.58,2025-09-21 06:35:47
10006,4,3,8924,1974.49,2025-05-18 10:05:57
10007,7,2,8924,1974.49,2025-05-18 10:09:57
10008,8,2,8925,317.90,2025-10-27 19:37:43
10009,4,2,8926,1168.39,2025-08-25 02:05:28
10010,4,2,8927,4151.35,2025-01-27 16:23:24
10011,3,2,8928,2342.29,2025-12-23 15:08:01
10012,1,2,8929,3274.33,2025-06-11 09:06:06
10013,10,2,8930,19166.15,2025-06-29 14:45:27
10014,6,2,8931,904.88,2025-04-23 08:56:37
10015,5,2,8932,853.28,2025-12-27 18:05:09
10016,7,2,8933,814.33,2025-07-10 09:13:05
10017,4,2,8934,868.91,2025-01-19 23:51:36
10018,8,2,8935,1613.12,2025-12-12 04:31:35
10019,9,2,8936,4789.76,2025-05-11 09:42:28
10020,3,2,8937,1569.51,2025-08-16 16:32:39
10021,6,2,8938,2226.26,2025-02-19 14:48:33
10022,7,2,8939,1362.22,2025-02-10 15:16:11
10023,5,3,8940,1268.35,2025-04-16 02:00:48
10024,4,2,8940,1268.35,2025-04-16 02:04:48
10025,10,2,8941,537.55,2025-03-25 18:24:14
10026,7,2,8942,1322.44,2025-04-08 01:24:38
10027,7,2,8943,2132.41,2025-03-23 18:46:19
10028,2,2,8944,864.53,2025-10-16 22:14:54
10029,3,2,8945,1599.24,2025-01-01 03:10:45
10030,8,2,8946,1726.07,2025-07-17 12:43:24
10031,7,2,8947,39504.01,2025-06-08 05:10:19
10032,4,2,8948,8660.59,2025-01-25 10:59:20
10033,1,2,8949,1847.93,2025-08-03 11:39:07
10034,6,2,8950,3271.27,2025-12-18 20:46:57
10035,5,2,8951,297.74,2025-12-29 15:30:25
10036,3,2,8952,1928.42,2025-12-21 07:50:34
10037,8,3,8953,616.43,2025-05-07 08:03:38
10038,2,2,8953,616.43,2025-05-07 08:07:38
10039,1,3,8954,1056.17,2025-11-01 15:06:48
10040,9,2,8954,1056.17,2025-11-01 15:10:48
10041,7,2,8955,1505.22,2025-06-06 10:42:50
10042,10,2,8956,10443.88,2025-01-14 20:45:04
10043,2,2,8957,1328.63,2025-01-22 20:13:46
10044,5,2,8958,7088.53,2025-08-18 21:41:48
10045,2,2,8959,1212.85,2025-03-21 23:25:39
10046,8,2,8960,3639.34,2025-06-10 22:16:43
10047,9,3,8961,1356.97,2025-10-05 01:52:33
10048,1,2,8961,1356.97,2025-10-05 01:56:33
10049,3,3,8962,1225.84,2025-12-11 04:26:44
10050,6,2,8962,1225.84,2025-12-11 04:30:44
10051,5,2,8963,1040.44,2025-09-18 10:33:45
10052,5,2,8964,1038.87,2025-03-18 03:27:52
10053,8,2,8965,2071.42,2025-11-21 04:43:34
10054,10,2,8966,2631.05,2025-03-15 20:54:22
10055,10,2,8967,844.27,2025-11-05 02:46:50
10056,8,2,8968,1037.69,2025-09-29 23:11:30
10057,9,2,8969,1786.32,2025-02-12 02:12:43
10058,8,2,8970,2289.54,2025-11-09 02:24:33
10059,4,3,8971,716.20,2025-09-11 17:00:47
10060,6,2,8971,716.20,2025-09-11 17:04:47
10061,1,2,8972,1144.95,2025-03-01 00:12:56
10062,2,2,8973,434.00,2025-03-10 00:23:27
10063,1,2,8974,679.16,2025-08-28 10:07:17
10064,9,2,8975,998.20,2025-08-16 18:56:07
10065,3,2,8976,1176.48,2025-06-15 19:48:52
10066,4,2,8977,3236.50,2025-08-03 06:01:43
10067,7,2,8978,872.56,2025-12-24 16:49:07
10068,5,2,8979,4713.03,2025-07-10 07:49:24
10069,2,2,8980,1582.19,2025-09-13 16:28:17
10070,6,3,8981,2243.27,2025-07-20 09:25:26
10071,2,2,8981,2243.27,2025-07-20 09:29:26
10072,8,2,8982,9044.03,2025-07-12 15:42:54
10073,6,2,8983,2873.74,2025-10-04 04:49:27
10074,8,3,8984,1012.72,2025-01-26 06:18:58
10075,2,2,8984,1012.72,2025-01-26 06:22:58
10076,3,3,8985,1265.56,2025-06-04 00:38:49
10077,1,2,8985,1265.56,2025-06-04 00:42:49
10078,10,2,8986,660.89,2025-04-16 07:57:04
10079,4,2,8987,359.81,2025-10-09 06:49:48
10080,6,2,8988,550.49,2025-11-08 16:18:44
10081,10,2,8989,2850.56,2025-12-21 09:59:22
10082,1,2,8990,8704.67,2025-10-13 12:50:49
10083,7,2,8991,1605.74,2025-01-06 13:28:52
10084,10,2,8992,694.06,2025-11-07 16:14:05
10085,8,2,8993,1427.27,2025-01-27 08:13:49
10086,4,2,8994,1942.54,2025-03-28 09:14:54
10087,10,2,8995,1329.05,2025-03-03 21:09:22
10088,8,2,8996,14330.94,2025-10-05 18:40:14
10089,3,2,8997,1642.51,2025-10-31 10:36:37
10090,7,2,8998,4172.13,2025-05-25 15:37:08
10091,10,2,8999,443.21,2025-12-07 15:23:17
10092,8,3,9000,8048.23,2025-07-28 18:51:09
10093,6,2,9000,8048.23,2025-07-28 18:55:09
10094,10,2,9001,22525.38,2025-09-06 13:16:56
10095,1,3,9002,1541.01,2025-05-18 00:34:09
10096,1,2,9002,1541.01,2025-05-18 00:38:09
10097,1,2,9003,376.91,2025-12-06 10:44:41
10098,2,2,9004,1164.07,2025-08-01 18:35:30
10099,6,2,9005,38476.72,2025-08-26 13:00:14
10100,1,2,9006,17644.84,2025-04-30 22:43:13
10101,9,2,9007,6093.15,2025-12-01 07:01:07
10102,9,2,9008,616.91,2025-11-17 01:56:37
10103,3,2,9009,899.66,2025-10-05 22:09:05
10104,8,2,9010,399.21,2025-02-12 15:47:17
10105,2,2,9011,6622.69,2025-07-05 17:09:59
10106,7,2,9012,313.19,2025-02-01 04:41:41
10107,9,2,9013,886.75,2025-10-20 04:09:07
10108,5,2,9014,868.11,2025-06-24 07:42:09
10109,6,2,9015,1375.39,2025-08-06 01:31:40
10110,4,2,9016,1047.34,2025-06-23 11:44:34
10111,4,2,9017,4865.48,2025-07-28 01:37:02
10112,5,2,9018,1219.93,2025-09-12 06:10:59
10113,6,2,9019,4881.18,2025-08-05 16:14:06
10114,2,2,9020,691.92,2025-04-16 14:55:53
10115,4,2,9021,879.47,2025-11-06 02:44:08
10116,10,2,9022,14406.17,2025-01-30 01:52:39
10117,6,2,9023,1438.12,2025-06-20 05:11:03
10118,6,2,9024,2393.94,2025-08-24 12:41:35
10119,4,2,9025,1571.85,2025-06-12 06:15:34
10120,4,3,9026,627.64,2025-05-07 01:43:58
10121,10,2,9026,627.64,2025-05-07 01:47:58
10122,1,2,9027,1379.43,2025-09-28 21:26:53
10123,6,2,9028,987.81,2025-12-03 12:17:40
10124,5,2,9029,1605.84,2025-09-29 13:18:52
10125,5,2,9030,855.11,2025-06-30 13:51:41
10126,3,2,9031,808.04,2025-02-21 04:46:17
10127,5,2,9032,858.06,2025-05-20 03:36:58
10128,2,2,9033,2389.46,2025-05-06 05:47:48
10129,10,2,9034,1104.02,2025-08-30 10:53:17
10130,10,3,9035,265.23,2025-10-10 09:54:45
10131,1,2,9035,265.23,2025-10-10 09:58:45
10132,2,2,9036,1193.74,2025-08-14 21:49:19
10133,8,2,9037,1457.06,2025-05-20 12:01:29
10134,5,2,9038,1209.10,2025-09-04 13:09:37
10135,9,2,9039,2889.07,2025-12-13 22:08:57
10136,7,2,9040,1632.26,2025-04-14 07:45:10
10137,9,2,9041,13121.40,2025-08-12 09:59:02
10138,2,2,9042,2177.70,2025-11-28 00:54:03
10139,2,2,9043,15591.81,2025-03-28 01:10:49
10140,6,2,9044,381.96,2025-02-19 08:49:07
10141,10,3,9045,19274.74,2025-05-19 14:57:14
10142,7,2,9045,19274.74,2025-05-19 15:01:14
10143,7,2,9046,1416.08,2025-04-30 20:47:21
10144,2,3,9047,1097.61,2025-04-28 19:14:26
10145,5,2,9047,1097.61,2025-04-28 19:18:26
10146,3,2,9048,1915.68,2025-04-24 04:03:38
10147,10,3,9049,999.01,2025-12-28 07:46:00
10148,4,2,9049,999.01,2025-12-28 07:50:00
10149,6,2,9050,1017.20,2025-02-09 05:36:08
10150,3,2,9051,1152.75,2025-03-28 22:06:02
10151,5,2,9052,1539.18,2025-05-19 02:13:00
10152,1,2,9053,1197.17,2025-08-05 19:34:32
10153,3,2,9054,964.36,2025-11-15 23:40:40
10154,4,2,9055,6370.40,2025-10-23 10:34:49
10155,7,2,9056,1180.01,2025-08-12 03:00:26
10156,6,2,9057,945.38,2025-09-18 11:05:27
10157,5,2,9058,20247.81,2025-10-17 05:57:12
10158,10,2,9059,1362.78,2025-08-13 23:50:57
10159,5,2,9060,4208.31,2025-06-28 20:01:05
10160,8,3,9061,1838.37,2025-07-03 05:52:18
10161,10,2,9061,1838.37,2025-07-03 05:56:18
10162,5,2,9062,861.05,2025-09-10 23:06:31
10163,9,2,9063,1056.24,2025-09-12 11:08:49
10164,5,2,9064,1043.60,2025-02-11 16:25:21
10165,1,2,9065,5718.54,2025-09-27 09:40:45
10166,9,2,9066,834.82,2025-06-01 19:20:30
10167,10,2,9067,929.58,2025-08-09 20:33:58
10168,1,2,9068,2231.25,2025-03-03 04:56:34
10169,10,2,9069,3483.04,2025-02-17 00:40:27
10170,3,2,9070,1709.99,2025-01-03 16:30:31
10171,7,2,9071,4650.91,2025-06-12 23:49:20
10172,7,2,9072,4009.07,2025-10-13 13:25:05
10173,10,3,9073,2188.29,2025-06-28 08:28:57
10174,5,2,9073,2188.29,2025-06-28 08:32:57
10175,10,2,9074,1126.53,2025-11-18 20:49:31
10176,5,2,9075,6786.30,2025-01-27 07:37:28
10177,9,3,9076,428.89,2025-03-06 18:24:25
10178,9,2,9076,428.89,2025-03-06 18:28:25
10179,6,2,9077,2722.61,2025-10-31 01:42:16
10180,9,2,9078,1435.93,2025-07-23 14:25:40
10181,5,2,9079,2694.34,2025-08-31 07:47:52
10182,5,2,9080,1649.82,2025-10-30 14:05:28
10183,7,2,9081,801.00,2025-07-21 22:23:17
10184,5,2,9082,1687.90,2025-11-22 11:48:39
10185,8,2,9083,619.79,2025-10-11 18:45:38
10186,2,2,9084,685.62,2025-12-05 09:50:29
10187,8,2,9085,2926.10,2025-08-16 22:30:09
10188,8,3,9086,2191.24,2025-09-10 13:32:22
10189,4,2,9086,2191.24,2025-09-10 13:36:22
10190,3,2,9087,1006.06,2025-06-23 17:56:44
10191,1,2,9088,2174.55,2025-10-01 12:36:26
10192,9,2,9089,2461.51,2025-03-07 14:35:39
10193,7,2,9090,716.89,2025-06-30 12:54:52
10194,1,2,9091,812.82,2025-07-10 11:30:31
10195,1,2,9092,1977.47,2025-09-10 09:10:51
10196,7,2,9093,1139.25,2025-12-24 02:19:44
10197,5,2,9094,546.35,2025-05-05 20:13:27
10198,1,2,9095,2112.68,2025-08-06 09:02:08
10199,7,3,9096,1538.00,2025-01-13 10:38:18
10200,8,2,9096,1538.00,2025-01-13 10:42:18
10201,5,2,9097,10378.86,2025-08-17 13:01:23
10202,3,2,9098,1277.62,2025-08-05 13:38:18
10203,3,2,9099,1189.12,2025-11-05 19:32:42
10204,5,3,9100,1604.50,2025-10-01 17:58:06
10205,6,2,9100,1604.50,2025-10-01 18:02:06
10206,5,3,9101,1967.29,2025-07-01 08:38:05
10207,8,2,9101,1967.29,2025-07-01 08:42:05
10208,9,2,9102,4362.88,2025-04-20 10:12:24
10209,8,2,9103,1509.48,2025-06-25 14:23:54
10210,10,3,9104,7383.93,2025-05-03 04:04:33
10211,4,2,9104,7383.93,2025-05-03 04:08:33
10212,6,2,9105,2022.64,2025-11-04 18:02:16
10213,6,2,9106,1902.98,2025-12-08 08:53:32
10214,3,2,9107,2193.87,2025-10-23 04:31:08
10215,5,2,9108,943.18,2025-05-04 06:17:00
10216,1,2,9109,1145.16,2025-03-01 04:15:01
10217,9,2,9110,765.44,2025-11-23 12:34:27
10218,5,2,9111,808.88,2025-04-07 19:26:11
10219,3,2,9112,1047.57,2025-12-18 05:23:15
10220,3,2,9113,1952.44,2025-01-03 12:21:35
10221,9,3,9114,6423.86,2025-01-15 01:54:48
10222,1,2,9114,6423.86,2025-01-15 01:58:48
10223,8,2,9115,896.67,2025-09-24 17:50:18
10224,3,2,9116,444.31,2025-11-07 12:14:52
10225,2,2,9117,1226.57,2025-07-21 02:47:32
10226,5,3,9118,2697.86,2025-07-28 17:23:40
10227,4,2,9118,2697.86,2025-07-28 17:27:40
10228,1,2,9119,1379.22,2025-05-11 16:13:27
10229,7,3,9120,387.71,2025-02-13 23:42:32
10230,4,2,9120,387.71,2025-02-13 23:46:32
10231,8,2,9121,655.56,2025-08-11 06:20:01
10232,2,2,9122,1324.64,2025-01-06 06:46:40
10233,8,2,9123,1916.35,2025-09-26 21:17:43
10234,2,2,9124,1236.89,2025-05-06 08:48:31
10235,10,2,9125,7682.42,2025-03-22 08:31:48
10236,9,2,9126,1622.37,2025-07-08 18:07:45
10237,3,2,9127,503.39,2025-12-19 12:21:36
10238,3,2,9128,1564.05,2025-10-19 10:34:34
10239,5,2,9129,16568.42,2025-02-14 05:11:38
10240,2,2,9130,1367.60,2025-08-05 15:31:10
10241,8,3,9131,1002.17,2025-03-06 13:25:01
10242,7,2,9131,1002.17,2025-03-06 13:29:01
10243,2,3,9132,992.02,2025-07-30 16:27:08
10244,6,2,9132,992.02,2025-07-30 16:31:08
10245,9,2,9133,4453.05,2025-11-27 22:42:40
10246,1,2,9134,1160.34,2025-04-15 02:47:51
10247,6,2,9135,1580.23,2025-07-19 06:47:27
10248,3,2,9136,1276.65,2025-05-20 22:11:17
10249,2,2,9137,23473.11,2025-10-10 00:02:22
10250,8,2,9138,2446.68,2025-11-22 12:33:56
10251,7,2,9139,547.23,2025-12-31 23:30:32
10252,2,2,9140,6277.45,2025-11-13 06:26:12
10253,10,2,9141,748.73,2025-01-26 04:05:20
10254,3,3,9142,12068.43,2025-08-11 02:05:05
10255,5,2,9142,12068.43,2025-08-11 02:09:05
10256,2,2,9143,606.41,2025-03-30 14:11:44
10257,1,2,9144,1364.35,2025-08-27 09:20:58
10258,3,2,9145,1632.32,2025-03-24 14:59:33
10259,10,2,9146,756.11,2025-02-27 00:08:22
10260,3,2,9147,431.75,2025-11-22 14:20:36
10261,7,2,9148,2736.90,2025-09-06 19:18:28
10262,2,2,9149,1305.07,2025-07-11 09:43:38
10263,7,2,9150,1563.14,2025-03-02 09:15:49
10264,3,2,9151,663.48,2025-03-25 16:32:03
10265,3,2,9152,892.09,2025-08-12 16:03:51
10266,6,2,9153,1197.37,2025-06-08 10:42:56
10267,3,2,9154,1336.62,2025-09-05 08:50:07
10268,4,2,9155,1479.30,2025-12-22 07:12:21
10269,5,2,9156,7761.18,2025-04-11 19:06:09
10270,9,2,9157,1476.57,2025-07-10 11:30:57
10271,10,2,9158,703.31,2025-07-15 09:07:37
10272,8,2,9159,3704.99,2025-01-15 16:12:58
10273,3,2,9160,3400.69,2025-12-09 19:15:26
10274,3,2,9161,1229.23,2025-01-06 20:05:42
10275,1,2,9162,1119.15,2025-05-06 07:05:32
10276,4,2,9163,447.92,2025-11-22 10:26:37
10277,4,2,9164,2870.28,2025-07-12 16:12:18
10278,2,2,9165,1111.44,2025-12-13 14:21:05
10279,1,3,9166,2418.42,2025-05-03 21:42:27
10280,1,2,9166,2418.42,2025-05-03 21:46:27
10281,2,2,9167,1898.12,2025-12-21 04:17:22
10282,5,2,9168,1386.72,2025-01-01 07:25:50
10283,3,2,9169,354.47,2025-10-14 04:26:04
10284,10,2,9170,1343.43,2025-04-04 13:27:43
10285,5,2,9171,9663.44,2025-08-11 23:21:02
10286,5,2,9172,703.80,2025-09-12 20:59:15
10287,8,3,9173,383.81,2025-03-19 03:00:23
10288,1,2,9173,383.81,2025-03-19 03:04:23
10289,7,2,9174,695.87,2025-07-15 02:57:07
10290,5,2,9175,611.70,2025-01-01 13:44:05
10291,5,2,9176,2030.62,2025-03-26 13:31:56
10292,5,2,9177,867.00,2025-07-18 02:50:44
10293,3,2,9178,3190.22,2025-01-14 19:57:27
10294,3,2,9179,707.94,2025-01-21 09:30:09
10295,9,2,9180,816.06,2025-01-03 00:30:45
10296,4,2,9181,847.42,2025-06-07 10:18:28
10297,5,2,9182,915.45,2025-02-22 12:01:50
10298,4,2,9183,2821.35,2025-05-07 10:58:15
10299,1,2,9184,3233.04,2025-02-13 14:39:34
10300,9,2,9185,506.18,2025-08-22 15:41:49
10301,3,2,9186,2713.46,2025-11-25 01:37:26
10302,8,2,9187,1278.92,2025-11-25 02:11:38
10303,2,2,9188,354.30,2025-01-11 13:48:31
10304,7,3,9189,9745.00,2025-06-27 07:52:18
10305,2,2,9189,9745.00,2025-06-27 07:56:18
10306,10,2,9190,1052.66,2025-01-20 17:10:08
10307,8,2,9191,9877.27,2025-10-17 19:56:26
10308,1,2,9192,1585.41,2025-04-09 12:02:36
10309,9,2,9193,837.65,2025-03-29 09:32:09
10310,2,2,9194,1978.12,2025-06-17 06:14:11
10311,9,2,9195,2291.72,2025-07-08 08:06:45
10312,1,2,9196,701.44,2025-09-25 13:05:08
10313,5,2,9197,1359.34,2025-03-27 03:48:07
10314,10,2,9198,2451.96,2025-08-07 04:37:51
10315,6,2,9199,844.06,2025-06-07 15:47:40
10316,10,2,9200,1296.28,2025-03-12 02:10:55
10317,2,2,9201,665.86,2025-08-20 13:13:21
10318,5,2,9202,2211.16,2025-03-21 20:38:11
10319,6,2,9203,1346.23,2025-11-19 04:03:02
10320,7,2,9204,988.24,2025-09-06 06:07:54
10321,10,2,9205,7401.28,2025-03-11 08:29:10
10322,3,2,9206,7604.66,2025-09-11 16:55:52
10323,10,2,9207,1246.47,2025-05-15 21:10:27
10324,2,3,9208,1070.80,2025-10-04 21:08:26
10325,4,2,9208,1070.80,2025-10-04 21:12:26
10326,9,2,9209,1213.36,2025-11-22 18:33:09
10327,5,3,9210,657.34,2025-06-17 21:40:27
10328,9,2,9210,657.34,2025-06-17 21:44:27
10329,1,2,9211,5274.37,2025-06-07 12:59:02
10330,9,2,9212,1698.89,2025-07-22 14:47:33
10331,7,2,9213,2064.84,2025-05-23 00:00:24
10332,10,2,9214,942.94,2025-04-12 15:00:25
10333,2,3,9215,770.26,2025-11-30 17:32:37
10334,6,2,9215,770.26,2025-11-30 17:36:37
10335,4,2,9216,1539.62,2025-04-21 06:57:40
10336,7,2,9217,284.04,2025-09-26 08:04:32
10337,5,3,9218,20618.17,2025-04-25 05:19:34
10338,3,2,9218,20618.17,2025-04-25 05:23:34
10339,10,2,9219,733.59,2025-02-02 07:18:37
10340,9,2,9220,3123.28,2025-03-30 17:25:13
10341,7,2,9221,9613.75,2025-11-24 01:31:05
10342,6,3,9222,1244.86,2025-11-13 22:08:50
10343,3,2,9222,1244.86,2025-11-13 22:12:50
10344,7,2,9223,1042.86,2025-12-31 01:18:58
10345,6,3,9224,1319.52,2025-07-30 03:13:31
10346,5,2,9224,1319.52,2025-07-30 03:17:31
10347,1,2,9225,3235.98,2025-12-30 20:13:24
10348,7,2,9226,1474.99,2025-08-02 12:03:39
10349,4,2,9227,597.60,2025-03-20 20:31:03
10350,7,2,9228,5220.31,2025-09-07 02:40:02
10351,7,2,9229,2458.66,2025-06-27 22:10:38
10352,6,2,9230,1522.13,2025-08-26 04:02:02
10353,1,2,9231,4276.85,2025-09-16 11:30:31
10354,7,2,9232,778.93,2025-10-19 14:54:47
10355,10,2,9233,1385.17,2025-02-01 05:57:47
10356,7,2,9234,1634.50,2025-07-10 03:38:33
10357,10,2,9235,872.82,2025-01-17 00:06:08
10358,9,3,9236,12631.66,2025-08-08 03:04:39
10359,2,2,9236,12631.66,2025-08-08 03:08:39
10360,7,2,9237,5457.09,2025-06-30 19:30:13
10361,7,3,9238,255.70,2025-08-05 17:16:23
10362,4,2,9238,255.70,2025-08-05 17:20:23
10363,1,2,9239,1733.37,2025-12-23 03:44:19
10364,2,3,9240,1255.26,2025-05-28 17:26:40
10365,9,2,9240,1255.26,2025-05-28 17:30:40
10366,4,2,9241,1043.32,2025-11-16 04:18:11
10367,2,2,9242,1790.20,2025-12-14 01:25:00
10368,4,2,9243,1433.27,2025-12-01 19:39:51
10369,6,2,9244,1180.13,2025-11-21 10:16:35
10370,3,2,9245,751.22,2025-12-07 19:22:03
10371,2,2,9246,1515.10,2025-06-27 09:42:50
10372,10,2,9247,772.43,2025-04-18 09:29:15
10373,5,3,9248,363.50,2025-12-20 22:41:17
10374,1,2,9248,363.50,2025-12-20 22:45:17
10375,7,2,9249,1146.49,2025-11-19 14:03:49
10376,4,2,9250,1518.94,2025-03-21 06:22:37
10377,1,2,9251,1450.57,2025-04-06 06:39:30
10378,7,3,9252,1182.86,2025-03-09 05:49:06
10379,5,2,9252,1182.86,2025-03-09 05:53:06
10380,7,2,9253,757.76,2025-07-23 10:34:01
10381,5,2,9254,819.61,2025-12-15 02:53:35
10382,5,2,9255,4305.36,2025-11-26 02:37:43
10383,3,2,9256,799.67,2025-05-19 01:49:03
10384,5,2,9257,680.11,2025-06-14 08:45:19
10385,3,2,9258,1436.44,2025-08-22 12:44:30
10386,9,2,9259,1037.07,2025-09-04 23:01:04
10387,3,2,9260,988.14,2025-11-09 19:13:19
10388,2,2,9261,881.52,2025-08-01 00:47:50
10389,10,3,9262,13289.87,2025-04-19 20:19:05
10390,6,2,9262,13289.87,2025-04-19 20:23:05
10391,4,2,9263,2085.07,2025-07-16 02:36:23
10392,3,2,9264,1449.23,2025-12-05 17:08:33
10393,10,2,9265,743.23,2025-07-12 02:03:23
10394,7,2,9266,2573.16,2025-07-10 13:10:37
10395,1,2,9267,1249.08,2025-09-18 13:06:43
10396,3,2,9268,2060.83,2025-02-08 10:35:03
10397,2,3,9269,515.85,2025-01-28 04:03:58
10398,6,2,9269,515.85,2025-01-28 04:07:58
10399,5,2,9270,1686.42,2025-03-07 05:12:15
10400,10,2,9271,956.40,2025-03-31 08:37:19
10401,2,2,9272,1926.50,2025-04-17 06:29:01
10402,6,2,9273,1325.64,2025-02-17 23:45:09
10403,5,2,9274,1278.27,2025-06-15 19:08:16
10404,5,2,9275,1442.28,2025-11-12 21:17:10
10405,10,3,9276,2365.07,2025-02-16 09:24:16
10406,4,2,9276,2365.07,2025-02-16 09:28:16
10407,3,2,9277,6004.49,2025-12-29 06:26:54
10408,7,2,9278,764.44,2025-04-19 01:17:02
10409,4,3,9279,1308.41,2025-03-09 23:56:14
10410,9,2,9279,1308.41,2025-03-10 00:00:14
10411,4,2,9280,2539.78,2025-09-12 22:14:12
10412,9,2,9281,1362.01,2025-06-26 03:47:58
10413,3,2,9282,14146.98,2025-08-05 10:35:26
10414,5,2,9283,16831.94,2025-12-14 06:48:26
10415,8,2,9284,2522.88,2025-05-14 04:09:45
10416,8,2,9285,2415.51,2025-02-13 09:45:54
10417,4,2,9286,648.13,2025-06-16 01:56:36
10418,4,2,9287,694.31,2025-10-18 21:43:33
10419,4,3,9288,17573.10,2025-07-10 02:42:15
10420,7,2,9288,17573.10,2025-07-10 02:46:15
10421,10,2,9289,3338.79,2025-01-13 09:06:29
10422,5,2,9290,2961.35,2025-01-29 12:43:15
10423,2,2,9291,1805.15,2025-02-20 22:26:28
10424,2,2,9292,343.20,2025-12-31 00:49:09
10425,4,2,9293,6046.62,2025-09-01 08:05:32
10426,6,2,9294,454.78,2025-12-16 22:23:37
10427,6,2,9295,970.56,2025-08-25 06:43:35
10428,7,2,9296,4338.52,2025-03-20 00:56:15
10429,1,2,9297,16761.23,2025-02-18 11:41:43
10430,10,2,9298,1721.49,2025-06-12 04:15:13
10431,8,2,9299,2758.34,2025-04-30 06:21:49
10432,5,2,9300,3279.55,2025-08-24 16:22:06
10433,7,2,9301,830.61,2025-11-25 06:59:52
10434,1,2,9302,1441.55,2025-09-13 13:44:31
10435,6,2,9303,1857.65,2025-08-04 20:09:24
10436,4,2,9304,1607.35,2025-08-20 09:09:25
10437,7,2,9305,1124.05,2025-12-03 03:31:43
10438,6,2,9306,468.33,2025-03-27 02:06:54
10439,1,3,9307,3099.24,2025-04-20 03:36:22
10440,7,2,9307,3099.24,2025-04-20 03:40:22
10441,4,2,9308,4597.39,2025-12-23 11:16:11
10442,2,2,9309,19556.67,2025-02-26 21:49:39
10443,4,2,9310,1498.58,2025-04-02 19:10:50
10444,6,2,9311,2976.41,2025-06-03 21:02:53
10445,4,2,9312,1077.57,2025-07-24 09:50:02
10446,8,3,9313,1917.42,2025-10-19 16:03:44
10447,1,2,9313,1917.42,2025-10-19 16:07:44
10448,1,2,9314,4123.26,2025-11-09 21:26:05
10449,7,2,9315,1031.91,2025-02-21 10:01:43
10450,6,2,9316,923.88,2025-03-23 15:58:18
10451,7,2,9317,1092.22,2025-01-08 07:48:32
10452,7,2,9318,976.70,2025-10-08 01:05:36
10453,10,2,9319,3028.21,2025-10-19 17:14:07
10454,1,2,9320,704.18,2025-04-27 06:55:34
10455,4,2,9321,2291.72,2025-04-11 22:01:12
10456,4,3,9322,3342.77,2025-03-04 05:18:28
