order_id,customer_id,order_ts,total_amount,discount_code_id
8312,288,2025-10-08 19:07:47+02:00,1130.72,
8313,218,2025-08-26 06:42:22+02:00,756.98,
8314,584,2025-07-06 09:45:12+02:00,466.71,
8315,515,2025-08-04 04:54:24+02:00,724.35,
8316,987,2025-07-09 17:24:02+02:00,2011.10,
8317,600,2025-11-16 21:54:54+02:00,1233.37,
8318,673,2025-05-09 10:36:31+02:00,1268.84,21
8319,251,2025-07-19 22:55:31+02:00,2113.73,19
8320,229,2025-08-29 12:25:00+02:00,895.67,
8321,885,2025-02-20 18:17:51+02:00,4420.09,
8322,661,2025-10-21 05:43:04+02:00,547.98,
8323,40,2025-09-15 08:24:44+02:00,445.52,14
8324,653,2025-08-08 18:07:44+02:00,213.47,20
8325,65,2025-01-17 20:11:18+02:00,757.89,
8326,476,2025-09-16 19:58:14+02:00,476.69,
8327,656,2025-07-01 20:23:25+02:00,596.80,
8328,128,2025-05-11 19:23:31+02:00,6479.72,
8329,784,2025-10-15 01:06:34+02:00,24515.04,26
8330,25,2025-12-24 22:34:17+02:00,2396.45,23
8331,251,2025-05-04 01:58:37+02:00,27157.92,
8332,15,2025-08-18 10:44:16+02:00,29232.72,
8333,510,2025-07-05 19:19:41+02:00,1052.14,
8334,24,2025-05-31 02:39:05+02:00,1097.98,
8335,533,2025-09-11 11:11:06+02:00,557.52,
8336,109,2025-02-04 23:20:56+02:00,774.70,
8337,464,2025-03-31 14:06:02+02:00,459.04,12
8338,107,2025-11-08 09:53:09+02:00,1098.37,
8339,544,2025-10-31 21:02:29+02:00,474.55,14
8340,490,2025-03-04 15:30:04+02:00,2333.49,21
8341,748,2025-06-08 14:15:53+02:00,962.63,
8342,906,2025-06-15 23:51:14+02:00,1712.00,
8343,881,2025-01-23 23:41:27+02:00,7244.38,
8344,51,2025-05-29 10:32:12+02:00,3400.44,
8345,371,2025-04-03 05:22:38+02:00,509.41,
8346,697,2025-05-01 06:40:38+02:00,1685.70,
8347,43,2025-06-13 01:04:34+02:00,2479.65,
8348,20,2025-02-10 10:57:53+02:00,498.88,30
8349,646,2025-11-10 18:01:02+02:00,2502.75,27
8350,401,2025-10-07 14:57:39+02:00,2846.54,
8351,573,2025-08-11 07:24:12+02:00,878.14,
8352,785,2025-02-08 17:31:43+02:00,1068.55,
8353,561,2025-09-22 10:08:34+02:00,1940.48,
8354,417,2025-06-27 19:00:02+02:00,1699.03,
8355,783,2025-03-16 15:07:36+02:00,300.85,
8356,665,2025-01-21 14:10:36+02:00,4108.16,
8357,684,2025-11-15 02:40:26+02:00,807.67,
8358,910,2025-01-17 18:02:37+02:00,1495.34,
8359,148,2025-01-10 17:07:57+02:00,987.83,
8360,14,2025-03-06 10:17:36+02:00,780.11,
8361,347,2025-12-20 17:26:21+02:00,1045.76,
8362,859,2025-02-05 10:08:41+02:00,1932.39,
8363,606,2025-11-08 12:27:07+02:00,383.15,
8364,949,2025-08-29 20:59:15+02:00,2296.20,
8365,779,2025-09-02 17:17:46+02:00,2565.52,
8366,182,2025-04-02 16:28:08+02:00,10080.72,
8367,408,2025-07-28 21:38:37+02:00,2105.07,
8368,331,2025-01-07 00:56:32+02:00,3541.10,
8369,59,2025-04-20 16:35:15+02:00,3816.08,
8370,385,2025-10-14 02:35:25+02:00,5253.30,
8371,114,2025-11-12 00:45:14+02:00,10505.04,
8372,304,2025-04-26 11:56:49+02:00,811.01,
8373,360,2025-07-14 12:05:57+02:00,4170.56,
8374,166,2025-11-27 12:57:57+02:00,1469.12,20
8375,85,2025-03-04 23:43:28+02:00,1072.51,
8376,883,2025-10-06 06:29:50+02:00,3709.06,
8377,876,2025-09-25 17:38:25+02:00,724.85,23
8378,115,2025-05-09 09:39:23+02:00,2028.00,17
8379,972,2025-01-21 03:52:35+02:00,1184.49,21
8380,825,2025-01-20 03:53:34+02:00,804.94,
8381,83,2025-01-09 09:48:45+02:00,526.90,
8382,294,2025-07-26 08:10:00+02:00,747.83,
8383,340,2025-04-25 08:03:54+02:00,651.39,
8384,758,2025-09-27 08:13:03+02:00,710.84,20
8385,314,2025-03-16 03:41:25+02:00,2921.69,26
8386,361,2025-09-01 19:21:40+02:00,2567.32,24
8387,683,2025-03-15 10:42:33+02:00,2603.90,
8388,651,2025-11-27 05:31:04+02:00,1094.75,
8389,776,2025-04-06 16:10:24+02:00,928.06,
8390,811,2025-05-22 13:26:21+02:00,18420.08,16
8391,88,2025-09-30 17:17:02+02:00,2394.90,16
8392,77,2025-09-15 01:42:27+02:00,979.92,
8393,196,2025-10-17 10:39:34+02:00,4886.34,14
8394,731,2025-07-09 17:47:26+02:00,1157.63,
8395,739,2025-03-13 21:15:00+02:00,27660.14,
8396,287,2025-01-02 13:38:05+02:00,11448.93,
8397,920,2025-05-01 14:38:59+02:00,5373.43,
8398,197,2025-04-18 00:07:01+02:00,20972.31,
8399,479,2025-11-13 13:46:02+02:00,922.27,
8400,949,2025-07-25 09:05:42+02:00,1544.26,
8401,912,2025-04-18 11:44:29+02:00,1623.72,
8402,740,2025-02-09 13:11:56+02:00,3437.31,13
8403,889,2025-08-18 03:49:05+02:00,3591.56,
8404,553,2025-09-08 13:40:20+02:00,1695.29,
8405,886,2025-08-03 06:40:27+02:00,1434.84,
8406,291,2025-04-16 11:55:06+02:00,1103.38,
8407,30,2025-03-19 07:46:00+02:00,6192.12,
8408,885,2025-10-31 09:58:53+02:00,1032.26,20
8409,632,2025-02-14 06:58:47+02:00,579.09,25
8410,288,2025-05-04 04:48:55+02:00,1817.24,18
8411,754,2025-09-08 09:11:41+02:00,1018.08,
8412,79,2025-04-12 13:02:20+02:00,1900.70,
8413,750,2025-01-28 08:55:09+02:00,1964.74,
8414,594,2025-08-27 21:34:03+02:00,1236.07,
8415,326,2025-09-11 06:18:03+02:00,871.42,
8416,724,2025-11-24 18:25:04+02:00,538.87,
8417,761,2025-01-28 09:43:44+02:00,1807.05,
8418,782,2025-06-25 01:37:37+02:00,1413.10,
8419,300,2025-02-20 23:05:21+02:00,27966.86,28
8420,802,2025-03-24 20:54:57+02:00,1657.24,
8421,951,2025-11-25 17:33:21+02:00,665.78,15
8422,984,2025-06-22 16:47:09+02:00,22675.94,
8423,167,2025-10-12 17:25:57+02:00,719.73,
8424,21,2025-05-12 10:49:03+02:00,2618.75,24
8425,929,2025-12-16 20:07:22+02:00,964.24,
8426,251,2025-07-08 12:54:53+02:00,8788.35,27
8427,579,2025-01-01 10:57:58+02:00,660.22,
8428,745,2025-06-15 13:00:28+02:00,1259.31,
8429,363,2025-08-02 19:31:12+02:00,2579.56,
8430,725,2025-04-24 20:53:35+02:00,2815.02,
8431,684,2025-01-16 02:32:36+02:00,1211.25,26
8432,919,2025-08-25 09:44:25+02:00,348.84,
8433,961,2025-03-05 07:21:01+02:00,945.61,
8434,883,2025-10-28 17:16:13+02:00,6418.62,
8435,55,2025-06-20 02:28:32+02:00,1077.19,28
8436,817,2025-03-24 15:07:05+02:00,1544.29,13
8437,676,2025-01-03 19:12:20+02:00,1401.02,
8438,595,2025-10-03 23:50:05+02:00,2422.42,18
8439,293,2025-11-08 14:28:45+02:00,2172.50,
8440,657,2025-06-06 02:49:43+02:00,1256.21,
8441,57,2025-04-09 10:15:32+02:00,1385.14,
8442,985,2025-12-21 22:16:53+02:00,1373.30,17
8443,311,2025-02-17 16:24:39+02:00,3611.88,
8444,335,2025-08-08 14:22:55+02:00,1416.13,28
8445,137,2025-10-30 16:50:46+02:00,990.60,
8446,235,2025-05-02 22:41:55+02:00,422.08,
8447,938,2025-07-07 02:45:11+02:00,1567.47,
8448,535,2025-09-15 01:56:28+02:00,2401.98,
8449,758,2025-05-06 14:10:25+02:00,496.67,25
8450,905,2025-07-31 02:54:20+02:00,348.59,19
8451,634,2025-07-14 18:35:20+02:00,4519.84,26
8452,155,2025-04-01 07:11:52+02:00,2538.81,25
8453,218,2025-04-29 06:49:46+02:00,886.16,
8454,796,2025-03-17 08:30:55+02:00,1072.24,
8455,611,2025-06-17 13:57:50+02:00,1009.27,
8456,348,2025-02-19 03:11:26+02:00,11603.64,
8457,553,2025-11-09 18:59:25+02:00,451.03,
8458,143,2025-02-12 21:32:11+02:00,684.67,
8459,619,2025-07-18 09:51:05+02:00,1263.73,30
8460,795,2025-11-07 03:38:18+02:00,1986.77,
8461,153,2025-07-20 00:12:38+02:00,299.95,
8462,641,2025-09-21 21:02:24+02:00,2675.01,19
8463,623,2025-09-13 07:35:32+02:00,5448.70,
8464,58,2025-10-28 20:24:00+02:00,1105.57,
8465,877,2025-07-17 07:06:48+02:00,504.19,
8466,121,2025-10-07 10:42:51+02:00,669.67,
8467,546,2025-04-09 14:34:30+02:00,695.79,
8468,106,2025-01-06 14:25:54+02:00,6233.90,21
8469,339,2025-10-27 04:30:32+02:00,2800.04,
8470,666,2025-09-21 06:27:23+02:00,9840.31,
8471,332,2025-01-20 09:35:28+02:00,19695.36,22
8472,312,2025-02-27 08:50:53+02:00,19993.91,22
8473,443,2025-02-01 10:35:32+02:00,1019.83,
8474,140,2025-02-15 22:30:36+02:00,1122.06,
8475,848,2025-06-11 05:11:00+02:00,3587.24,
8476,214,2025-06-19 18:25:20+02:00,4794.43,
8477,753,2025-12-28 20:52:46+02:00,2104.83,20
8478,682,2025-06-11 12:32:47+02:00,447.87,
8479,109,2025-06-30 13:22:31+02:00,928.89,
8480,992,2025-08-17 10:31:58+02:00,1370.79,
8481,813,2025-09-12 13:00:28+02:00,2214.41,22
8482,841,2025-01-17 14:32:57+02:00,626.08,
8483,596,2025-05-31 04:59:00+02:00,2936.86,
8484,743,2025-01-19 06:42:41+02:00,1125.30,
8485,318,2025-12-30 03:03:10+02:00,465.01,
8486,403,2025-12-17 01:43:36+02:00,1630.32,
8487,888,2025-06-22 08:29:35+02:00,1464.63,
8488,370,2025-06-01 11:30:52+02:00,1523.68,
8489,235,2025-01-28 16:29:13+02:00,1038.13,
8490,408,2025-07-03 12:18:56+02:00,856.56,
8491,928,2025-08-23 21:47:10+02:00,1195.85,
8492,975,2025-04-17 16:20:43+02:00,379.54,
8493,543,2025-03-09 20:24:34+02:00,719.58,30
8494,190,2025-05-30 17:30:27+02:00,4915.52,13
8495,730,2025-03-06 09:40:29+02:00,19891.58,25
8496,838,2025-07-21 16:45:17+02:00,2111.77,30
8497,918,2025-11-16 10:23:12+02:00,2049.84,
8498,541,2025-05-11 12:26:22+02:00,5299.33,
8499,762,2025-03-16 18:56:16+02:00,1141.32,
8500,955,2025-03-03 22:33:38+02:00,440.14,
8501,233,2025-02-22 13:49:39+02:00,10287.96,
8502,69,2025-03-31 23:02:45+02:00,1390.20,
8503,452,2025-11-12 01:28:24+02:00,1763.10,
8504,750,2025-02-23 02:43:10+02:00,401.50,
8505,730,2025-12-30 04:49:01+02:00,492.98,20
8506,510,2025-11-02 04:08:13+02:00,589.32,
8507,311,2025-12-13 18:20:48+02:00,11057.90,
8508,218,2025-10-16 06:40:44+02:00,839.70,
8509,109,2025-07-21 20:47:56+02:00,946.56,
8510,859,2025-10-15 18:07:36+02:00,425.84,
8511,644,2025-02-25 16:11:30+02:00,804.19,
8512,153,2025-07-08 07:39:25+02:00,1425.52,
8513,34,2025-08-05 17:16:39+02:00,10760.52,29
8514,429,2025-11-11 05:35:06+02:00,7431.99,30
8515,186,2025-01-24 17:26:18+02:00,22687.94,
8516,623,2025-04-07 20:45:28+02:00,1617.33,25
8517,32,2025-03-21 08:28:02+02:00,2053.53,
8518,113,2025-02-25 21:00:33+02:00,2370.62,
8519,642,2025-12-10 06:30:20+02:00,2754.91,21
8520,454,2025-01-12 04:08:06+02:00,1606.99,21
8521,558,2025-04-08 13:04:27+02:00,39185.10,13
8522,925,2025-10-28 12:27:53+02:00,2080.25,21
8523,941,2025-01-19 07:24:41+02:00,1334.04,
8524,103,2025-11-15 18:22:12+02:00,18512.62,
8525,662,2025-01-10 13:36:41+02:00,1702.89,17
8526,595,2025-03-24 21:32:53+02:00,548.87,
8527,816,2025-07-04 02:49:06+02:00,274.64,27
8528,195,2025-08-01 14:56:54+02:00,487.24,
8529,879,2025-08-20 20:14:58+02:00,1055.98,
8530,12,2025-04-06 16:03:58+02:00,1391.42,13
8531,576,2025-11-08 09:14:36+02:00,956.90,
8532,176,2025-01-03 17:50:12+02:00,715.27,30
8533,99,2025-10-22 20:54:32+02:00,3239.64,
8534,381,2025-04-25 18:07:22+02:00,1596.68,
8535,963,2025-03-28 21:51:43+02:00,1018.36,
8536,58,2025-07-24 03:06:52+02:00,1125.66,22
8537,857,2025-12-06 07:16:40+02:00,1006.62,
8538,485,2025-08-29 14:50:03+02:00,1659.10,
8539,76,2025-06-28 05:17:22+02:00,2432.78,
8540,368,2025-03-16 22:20:56+02:00,516.89,23
8541,599,2025-08-05 08:18:33+02:00,957.76,
8542,720,2025-09-03 23:21:18+02:00,30383.07,
8543,699,2025-03-04 12:20:53+02:00,4785.11,
8544,209,2025-07-25 14:26:18+02:00,1163.04,18
8545,191,2025-11-04 10:17:52+02:00,990.74,
8546,795,2025-12-09 12:07:28+02:00,1332.46,
8547,364,2025-01-05 19:08:18+02:00,774.79,
8548,538,2025-01-15 09:37:58+02:00,1432.56,
8549,650,2025-04-21 16:12:18+02:00,1030.35,24
8550,405,2025-07-15 10:55:42+02:00,1386.72,
8551,161,2025-08-16 04:18:19+02:00,12579.64,16
8552,285,2025-10-16 07:01:44+02:00,1839.60,
8553,378,2025-08-30 23:11:47+02:00,2037.66,
8554,931,2025-03-19 04:56:57+02:00,1196.44,
8555,239,2025-06-03 22:55:57+02:00,1368.23,14
8556,449,2025-04-12 21:20:40+02:00,1265.92,29
8557,766,2025-04-23 00:29:28+02:00,512.94,
8558,117,2025-06-01 10:04:24+02:00,1515.26,
8559,536,2025-07-19 23:30:57+02:00,1083.08,
8560,106,2025-03-08 08:27:36+02:00,673.78,12
8561,280,2025-03-02 05:28:04+02:00,695.72,
8562,122,2025-04-26 01:15:40+02:00,2412.96,
8563,681,2025-04-02 06:18:24+02:00,3666.11,
8564,940,2025-09-24 05:40:07+02:00,869.41,
8565,307,2025-06-07 08:32:39+02:00,17969.72,
8566,624,2025-09-28 15:32:53+02:00,6786.61,
8567,434,2025-03-13 14:04:17+02:00,4565.26,29
8568,154,2025-06-16 05:23:27+02:00,1017.43,
8569,239,2025-10-19 14:36:23+02:00,3811.49,
8570,609,2025-12-21 02:17:46+02:00,1611.06,
8571,454,2025-05-06 04:20:15+02:00,1755.07,
8572,464,2025-08-27 20:05:47+02:00,852.47,14
8573,818,2025-02-24 12:16:08+02:00,956.37,
8574,281,2025-05-02 14:10:23+02:00,572.44,
8575,915,2025-11-19 08:20:39+02:00,2695.43,
8576,544,2025-10-17 23:25:39+02:00,2298.91,
8577,95,2025-11-13 07:09:38+02:00,614.45,16
8578,445,2025-11-07 16:34:53+02:00,1623.72,
8579,415,2025-03-04 16:30:22+02:00,549.46,25
8580,520,2025-05-08 11:26:24+02:00,12307.02,22
8581,400,2025-11-05 15:08:53+02:00,1564.80,28
8582,176,2025-05-05 00:58:12+02:00,895.83,
8583,346,2025-02-28 00:20:04+02:00,1113.41,
8584,200,2025-04-11 15:56:47+02:00,11119.60,
8585,736,2025-07-08 00:13:56+02:00,928.07,27
8586,482,2025-01-23 19:00:48+02:00,4288.53,
8587,755,2025-02-19 04:35:04+02:00,1727.55,25
8588,843,2025-07-26 10:54:15+02:00,394.92,
8589,861,2025-08-22 18:55:53+02:00,13559.47,
8590,11,2025-04-09 04:47:52+02:00,1960.05,
8591,329,2025-03-18 13:37:12+02:00,960.99,24
8592,949,2025-07-20 16:48:17+02:00,8673.51,
8593,114,2025-05-02 04:02:01+02:00,260.66,
8594,234,2025-01-21 23:39:23+02:00,1250.99,26
8595,87,2025-01-23 12:13:34+02:00,697.18,
8596,367,2025-12-24 04:48:25+02:00,2077.13,24
8597,69,2025-08-29 07:55:37+02:00,3480.10,
8598,22,2025-08-27 19:37:20+02:00,5461.86,24
8599,216,2025-10-30 16:27:33+02:00,7466.54,28
8600,897,2025-02-20 08:09:05+02:00,3695.86,
8601,87,2025-12-31 00:24:23+02:00,1342.95,
8602,378,2025-01-27 09:07:04+02:00,565.04,
8603,588,2025-03-15 03:27:05+02:00,1950.94,
8604,322,2025-12-23 19:56:00+02:00,3675.04,
8605,305,2025-06-11 21:20:02+02:00,540.54,
8606,383,2025-12-27 20:49:54+02:00,814.09,
8607,619,2025-01-10 10:16:43+02:00,382.91,
8608,556,2025-07-24 21:53:20+02:00,3311.52,
8609,891,2025-12-20 14:01:30+02:00,715.34,
8610,552,2025-01-29 06:20:50+02:00,10686.23,
8611,198,2025-07-06 12:56:22+02:00,877.74,
8612,377,2025-06-30 12:37:47+02:00,1945.74,
8613,534,2025-04-03 06:42:45+02:00,809.37,
8614,472,2025-07-03 03:08:16+02:00,5454.96,
8615,954,2025-04-26 22:26:56+02:00,769.40,
8616,753,2025-08-08 17:15:19+02:00,1966.69,
8617,755,2025-12-03 17:37:12+02:00,1636.80,
8618,89,2025-11-11 21:35:02+02:00,1375.02,
8619,139,2025-06-02 05:41:55+02:00,2237.72,
8620,337,2025-06-17 23:37:38+02:00,3932.84,
8621,195,2025-05-26 19:03:20+02:00,1737.46,11
8622,982,2025-06-03 15:59:32+02:00,307.27,16
8623,864,2025-07-31 19:29:21+02:00,305.75,22
8624,507,2025-10-31 00:58:55+02:00,460.95,
8625,114,2025-04-11 21:04:14+02:00,2360.78,27
8626,377,2025-02-24 11:53:03+02:00,1720.70,
8627,401,2025-09-04 09:59:20+02:00,2352.58,
8628,501,2025-02-19 12:57:27+02:00,4747.33,
8629,808,2025-12-22 00:52:12+02:00,1891.57,22
8630,749,2025-01-22 18:53:04+02:00,2414.14,
8631,342,2025-04-18 01:43:19+02:00,2224.24,
8632,243,2025-05-22 02:57:31+02:00,9079.96,26
8633,885,2025-05-14 15:40:09+02:00,1286.12,
8634,138,2025-11-11 22:54:27+02:00,1096.97,16
8635,722,2025-03-23 04:16:40+02:00,1762.64,22
8636,114,2025-10-13 17:14:43+02:00,921.00,
8637,616,2025-03-19 16:23:55+02:00,2058.46,
8638,491,2025-03-19 20:37:43+02:00,2507.35,
8639,643,2025-04-14 21:29:21+02:00,874.19,30
8640,456,2025-03-18 18:12:25+02:00,40148.66,
8641,89,2025-04-24 21:18:43+02:00,16108.13,
8642,296,2025-01-28 12:52:52+02:00,2308.93,
8643,893,2025-11-12 08:10:54+02:00,1295.46,
8644,780,2025-10-16 09:51:42+02:00,1660.95,
8645,244,2025-04-26 12:33:57+02:00,1724.75,
8646,470,2025-08-05 05:25:08+02:00,4448.28,24
8647,652,2025-12-29 03:40:06+02:00,2799.01,15
8648,888,2025-01-15 10:58:34+02:00,1197.50,
8649,418,2025-12-28 12:48:37+02:00,1272.42,
8650,960,2025-11-12 17:52:41+02:00,1180.83,14
8651,942,2025-09-10 12:50:39+02:00,1756.09,
8652,781,2025-09-07 18:24:51+02:00,669.06,
8653,766,2025-04-21 11:47:20+02:00,3998.01,
8654,856,2025-07-02 16:17:01+02:00,1645.20,
8655,61,2025-06-27 09:44:29+02:00,856.54,
8656,963,2025-12-31 07:58:36+02:00,560.61,
8657,205,2025-02-02 02:01:25+02:00,1207.42,
8658,615,2025-04-14 18:53:43+02:00,1295.45,14
8659,930,2025-05-10 18:47:38+02:00,6166.89,17
8660,207,2025-11-14 09:08:42+02:00,954.26,
8661,450,2025-04-22 05:05:35+02:00,1600.39,15
8662,203,2025-07-20 21:04:22+02:00,1352.33,
8663,947,2025-07-22 17:14:25+02:00,895.18,
8664,223,2025-12-18 08:48:15+02:00,5691.59,
8665,474,2025-06-28 16:50:49+02:00,624.38,13
8666,380,2025-10-02 14:25:10+02:00,10870.28,
8667,881,2025-01-08 18:39:06+02:00,611.25,
8668,699,2025-04-04 17:00:58+02:00,1689.90,
8669,957,2025-02-10 04:37:56+02:00,2377.32,16
8670,465,2025-08-12 13:03:27+02:00,536.10,
8671,617,2025-05-25 06:46:37+02:00,6275.14,
8672,425,2025-04-21 14:42:27+02:00,5208.17,
8673,605,2025-10-03 13:26:08+02:00,3695.20,
8674,915,2025-07-11 08:19:25+02:00,1288.46,
8675,719,2025-02-21 15:31:11+02:00,1153.10,
8676,633,2025-04-15 07:58:58+02:00,10729.53,
8677,41,2025-07-09 07:07:09+02:00,1920.89,
8678,161,2025-09-10 16:48:25+02:00,5300.22,
8679,232,2025-08-15 07:36:15+02:00,6122.59,
8680,529,2025-12-06 14:05:25+02:00,2083.62,
8681,143,2025-07-05 17:36:16+02:00,364.28,15
8682,394,2025-01-09 17:44:15+02:00,1011.10,
8683,296,2025-04-11 04:13:54+02:00,673.36,
8684,717,2025-08-25 16:30:31+02:00,1917.24,
8685,369,2025-01-02 21:56:54+02:00,1862.71,
8686,381,2025-11-21 08:46:21+02:00,1595.62,
8687,107,2025-07-30 00:51:08+02:00,823.92,
8688,699,2025-11-24 05:32:48+02:00,567.48,23
8689,372,2025-02-04 01:20:12+02:00,788.43,
8690,777,2025-04-20 18:37:51+02:00,2711.93,26
8691,46,2025-09-05 20:49:44+02:00,4243.38,
8692,833,2025-11-29 17:07:21+02:00,4019.12,
8693,209,2025-04-03 05:44:30+02:00,1391.30,
8694,56,2025-08-19 22:28:30+02:00,530.08,12
8695,541,2025-02-02 01:35:58+02:00,2919.36,
8696,825,2025-05-26 01:39:22+02:00,10256.33,
8697,134,2025-05-14 18:01:33+02:00,4475.52,
8698,490,2025-10-02 01:46:57+02:00,2695.84,
8699,871,2025-03-14 12:13:21+02:00,2369.20,
8700,273,2025-09-17 03:40:56+02:00,644.43,
8701,206,2025-10-22 16:26:53+02:00,1534.09,29
8702,54,2025-10-04 02:20:59+02:00,1196.29,
8703,503,2025-02-24 05:14:16+02:00,779.13,21
8704,325,2025-08-28 06:42:15+02:00,856.55,11
8705,653,2025-12-25 14:08:04+02:00,2534.90,
8706,569,2025-08-26 06:09:51+02:00,1041.52,
8707,311,2025-12-08 14:26:24+02:00,776.63,
8708,154,2025-06-20 01:53:55+02:00,566.19,
8709,152,2025-01-03 07:49:12+02:00,6681.48,21
8710,69,2025-03-06 21:51:05+02:00,1498.76,25
8711,142,2025-05-20 16:06:12+02:00,8201.52,19
8712,5,2025-12-14 13:55:13+02:00,3213.56,
8713,806,2025-08-06 00:54:10+02:00,3076.39,
8714,372,2025-12-11 18:19:26+02:00,1106.98,16
8715,602,2025-05-31 05:12:09+02:00,789.25,27
8716,288,2025-06-22 13:25:43+02:00,1155.11,
8717,596,2025-11-23 17:17:39+02:00,2752.80,
8718,583,2025-05-19 03:53:48+02:00,1038.00,20
8719,816,2025-12-28 21:18:15+02:00,1462.10,
8720,184,2025-05-20 13:52:02+02:00,473.14,17
8721,148,2025-08-24 09:16:40+02:00,9843.73,
8722,953,2025-06-04 01:01:49+02:00,505.34,27
8723,105,2025-05-05 03:58:13+02:00,21292.59,
8724,628,2025-07-05 00:36:08+02:00,2067.60,29
8725,209,2025-05-17 12:19:27+02:00,937.49,
8726,926,2025-08-06 20:39:12+02:00,1982.37,
8727,670,2025-08-06 15:11:42+02:00,1571.27,
8728,480,2025-10-02 08:30:49+02:00,708.91,20
8729,85,2025-09-10 09:56:56+02:00,621.84,
8730,319,2025-11-06 09:15:51+02:00,3182.04,
8731,408,2025-11-21 16:18:28+02:00,1121.52,11
8732,917,2025-01-22 22:35:24+02:00,6632.10,
8733,18,2025-05-25 07:44:35+02:00,8635.73,
8734,42,2025-02-04 00:01:18+02:00,291.53,
8735,265,2025-08-18 17:01:41+02:00,1466.82,
8736,721,2025-03-05 03:19:45+02:00,572.13,
8737,430,2025-10-19 11:03:47+02:00,3100.22,
8738,838,2025-04-27 02:18:38+02:00,11325.88,
8739,454,2025-06-01 15:04:26+02:00,1478.90,
8740,67,2025-03-24 08:53:33+02:00,329.28,
8741,794,2025-05-15 17:32:08+02:00,5087.59,
8742,492,2025-01-15 21:10:10+02:00,1142.05,
8743,874,2025-08-16 21:02:06+02:00,5423.41,
8744,275,2025-02-24 22:16:15+02:00,2558.72,
8745,313,2025-06-09 01:37:10+02:00,1097.54,27
8746,219,2025-03-18 23:04:55+02:00,971.18,
8747,388,2025-09-16 08:57:39+02:00,1049.16,12
8748,229,2025-12-27 12:53:37+02:00,539.50,
8749,453,2025-03-30 22:25:39+02:00,3143.83,
8750,424,2025-07-29 06:17:14+02:00,651.07,
8751,315,2025-10-30 15:07:04+02:00,616.00,
8752,523,2025-08-27 22:12:59+02:00,704.08,
8753,913,2025-08-17 01:13:09+02:00,644.11,15
8754,134,2025-09-18 18:16:19+02:00,868.94,
8755,518,2025-06-01 07:25:05+02:00,1514.95,28
8756,434,2025-07-07 11:04:11+02:00,1409.33,18
8757,346,2025-10-28 05:57:19+02:00,292.04,27
8758,525,2025-09-16 00:06:01+02:00,927.87,12
8759,9,2025-08-07 20:14:47+02:00,1534.15,
8760,614,2025-09-13 14:43:03+02:00,722.63,18
8761,762,2025-06-12 05:38:44+02:00,631.04,
8762,449,2025-06-14 18:12:48+02:00,670.17,21
8763,448,2025-12-14 00:36:49+02:00,20518.71,
8764,770,2025-09-19 00:59:21+02:00,596.94,
8765,300,2025-12-22 01:39:45+02:00,655.25,
8766,807,2025-04-15 03:22:06+02:00,2462.44,
8767,819,2025-11-10 13:21:30+02:00,2358.38,17
8768,725,2025-01-12 08:03:06+02:00,1121.64,
8769,594,2025-12-14 04:36:44+02:00,5642.92,
8770,579,2025-12-12 16:53:21+02:00,1277.65,
8771,12,2025-06-02 23:35:16+02:00,784.18,
8772,937,2025-12-20 06:29:22+02:00,3727.33,28
8773,483,2025-09-17 01:12:46+02:00,5271.88,25
8774,382,2025-03-12 10:40:30+02:00,320.83,
8775,73,2025-09-22 03:23:35+02:00,1074.85,15
8776,509,2025-05-20 02:04:13+02:00,2422.12,
8777,546,2025-07-21 00:20:01+02:00,10700.54,
8778,21,2025-10-14 08:36:19+02:00,5314.70,
8779,866,2025-07-23 08:25:28+02:00,775.69,18
8780,169,2025-08-19 04:27:25+02:00,18135.51,
8781,660,2025-08-24 06:44:00+02:00,1324.93,20
8782,382,2025-12-09 17:06:57+02:00,910.73,24
8783,8,2025-03-12 04:02:18+02:00,872.86,
8784,684,2025-10-31 18:57:30+02:00,521.93,
8785,600,2025-04-10 05:38:25+02:00,7145.33,
8786,568,2025-12-21 06:57:27+02:00,9552.94,
8787,108,2025-09-04 16:49:55+02:00,7070.79,
8788,129,2025-09-09 04:16:39+02:00,438.99,
8789,877,2025-04-08 17:39:39+02:00,2811.97,24
8790,223,2025-12-15 05:20:34+02:00,5485.90,
8791,855,2025-01-21 12:27:00+02:00,2017.18,27
8792,246,2025-09-09 03:06:49+02:00,890.07,
8793,727,2025-08-21 09:02:51+02:00,2796.18,
8794,813,2025-06-06 03:45:45+02:00,1713.15,
8795,90,2025-09-03 04:30:45+02:00,1680.84,
8796,201,2025-10-01 17:25:52+02:00,909.10,
8797,990,2025-10-29 06:07:55+02:00,928.36,
8798,63,2025-03-29 20:38:47+02:00,593.47,16
8799,999,2025-02-18 19:39:49+02:00,17559.63,
8800,314,2025-11-24 05:23:06+02:00,858.97,21
8801,428,2025-10-02 19:34:48+02:00,787.41,
8802,374,2025-07-19 01:38:54+02:00,1235.61,12
8803,415,2025-08-23 04:17:36+02:00,1731.06,27
8804,777,2025-03-19 18:59:56+02:00,19479.95,30
8805,875,2025-05-27 20:29:32+02:00,1529.06,30
8806,724,2025-08-13 13:52:45+02:00,2658.06,
8807,275,2025-09-20 14:15:14+02:00,1250.77,
8808,512,2025-12-23 07:02:00+02:00,1028.26,27
8809,964,2025-01-14 15:14:56+02:00,2566.26,
8810,94,2025-05-09 04:31:36+02:00,3411.42,
