shipment_id,order_id,shipment_method_id
5490,5490,9
5491,5491,5
5492,5492,4
5493,5493,8
5494,5494,7
5495,5495,1
5496,5496,4
5497,5497,9
5498,5498,4
5499,5499,3
5500,5500,6
5501,5501,8
5502,5502,3
5503,5503,10
5504,5504,2
5505,5505,7
5506,5506,7
5507,5507,4
5508,5508,3
5509,5509,10
5510,5510,7
5511,5511,10
5512,5512,8
5513,5513,2
5514,5514,8
5515,5515,2
5516,5516,3
5517,5517,3
5518,5518,5
5519,5519,6
5520,5520,1
5521,5521,4
5522,5522,1
5523,5523,2
5524,5524,8
5525,5525,2
5526,5526,6
5527,5527,7
5528,5528,4
5529,5529,9
5530,5530,3
5531,5531,2
5532,5532,2
5533,5533,3
5534,5534,2
5535,5535,8
5536,5536,6
5537,5537,10
5538,5538,9
5539,5539,9
5540,5540,7
5541,5541,8
5542,5542,10
5543,5543,4
5544,5544,7
5545,5545,3
5546,5546,3
5547,5547,4
5548,5548,2
5549,5549,5
5550,5550,1
5551,5551,6
5552,5552,9
5553,5553,3
5554,5554,7
5555,5555,5
5556,5556,6
5557,5557,9
5558,5558,4
5559,5559,2
5560,5560,6
5561,5561,9
5562,5562,10
5563,5563,5
5564,5564,6
5565,5565,6
5566,5566,2
5567,5567,1
5568,5568,7
5569,5569,8
5570,5570,10
5571,5571,4
5572,5572,7
5573,5573,10
5574,5574,3
5575,5575,8
5576,5576,9
5577,5577,10
5578,5578,5
5579,5579,10
5580,5580,9
5581,5581,9
5582,5582,8
5583,5583,3
5584,5584,1
5585,5585,1
5586,5586,5
5587,5587,3
5588,5588,10
5589,5589,5
5590,5590,2
5591,5591,6
5592,5592,3
5593,5593,8
5594,5594,10
5595,5595,9
5596,5596,1
5597,5597,7
5598,5598,9
5599,5599,9
5600,5600,8
5601,5601,3
5602,5602,10
5603,5603,6
5604,5604,8
5605,5605,1
5606,5606,2
5607,5607,10
5608,5608,5
5609,5609,6
5610,5610,4
5611,5611,4
5612,5612,7
5613,5613,5
5614,5614,10
5615,5615,3
5616,5616,7
5617,5617,1
5618,5618,8
5619,5619,5
5620,5620,7
5621,5621,7
5622,5622,5
5623,5623,6
5624,5624,8
5625,5625,4
5626,5626,2
5627,5627,6
5628,5628,5
5629,5629,5
5630,5630,6
5631,5631,6
5632,5632,7
5633,5633,7
5634,5634,3
5635,5635,10
5636,5636,7
5637,5637,3
5638,5638,1
5639,5639,10
5640,5640,7
5641,5641,5
5642,5642,10
5643,5643,3
5644,5644,8
5645,5645,5
5646,5646,8
5647,5647,4
5648,5648,4
5649,5649,6
5650,5650,3
5651,5651,1
5652,5652,3
5653,5653,8
5654,5654,10
5655,5655,1
5656,5656,6
5657,5657,7
5658,5658,6
5659,5659,7
5660,5660,2
5661,5661,5
5662,5662,4
5663,5663,6
5664,5664,3
5665,5665,4
5666,5666,10
5667,5667,1
5668,5668,4
5669,5669,1
5670,5670,5
5671,5671,5
5672,5672,2
5673,5673,6
5674,5674,10
5675,5675,7
5676,5676,8
5677,5677,9
5678,5678,9
5679,5679,7
5680,5680,8
5681,5681,3
5682,5682,7
5683,5683,6
5684,5684,6
5685,5685,7
5686,5686,3
5687,5687,7
5688,5688,7
5689,5689,5
5690,5690,2
5691,5691,5
5692,5692,9
5693,5693,5
5694,5694,5
5695,5695,1
5696,5696,1
5697,5697,1
5698,5698,1
5699,5699,3
5700,5700,6
5701,5701,6
5702,5702,10
5703,5703,4
5704,5704,7
5705,5705,8
5706,5706,6
5707,5707,1
5708,5708,10
5709,5709,6
5710,5710,2
5711,5711,4
5712,5712,2
5713,5713,5
5714,5714,1
5715,5715,9
5716,5716,4
5717,5717,1
5718,5718,4
5719,5719,4
5720,5720,9
5721,5721,2
5722,5722,9
5723,5723,3
5724,5724,1
5725,5725,7
5726,5726,2
5727,5727,9
5728,5728,8
5729,5729,3
5730,5730,8
5731,5731,1
5732,5732,1
5733,5733,2
5734,5734,8
5735,5735,1
5736,5736,4
5737,5737,1
5738,5738,4
5739,5739,2
5740,5740,10
5741,5741,9
5742,5742,10
5743,5743,9
5744,5744,4
5745,5745,10
5746,5746,7
5747,5747,9
5748,5748,10
5749,5749,4
5750,5750,5
5751,5751,4
5752,5752,5
5753,5753,2
5754,5754,2
5755,5755,9
5756,5756,6
5757,5757,2
5758,5758,2
5759,5759,2
5760,5760,6
5761,5761,10
5762,5762,7
5763,5763,9
5764,5764,4
5765,5765,8
5766,5766,5
5767,5767,7
5768,5768,4
5769,5769,7
5770,5770,8
5771,5771,7
5772,5772,10
5773,5773,8
5774,5774,3
5775,5775,1
5776,5776,6
5777,5777,10
5778,5778,7
5779,5779,9
5780,5780,7
5781,5781,2
5782,5782,1
5783,5783,5
5784,5784,5
5785,5785,2
5786,5786,6
5787,5787,8
5788,5788,3
5789,5789,5
5790,5790,7
5791,5791,3
5792,5792,1
5793,5793,7
5794,5794,1
5795,5795,9
5796,5796,10
5797,5797,3
5798,5798,7
5799,5799,10
5800,5800,3
5801,5801,9
5802,5802,3
5803,5803,7
5804,5804,9
5805,5805,1
5806,5806,6
5807,5807,9
5808,5808,4
5809,5809,2
5810,5810,1
5811,5811,1
5812,5812,4
5813,5813,6
5814,5814,2
5815,5815,4
5816,5816,2
5817,5817,6
5818,5818,2
5819,5819,2
5820,5820,6
5821,5821,10
5822,5822,2
5823,5823,4
5824,5824,3
5825,5825,4
5826,5826,6
5827,5827,8
5828,5828,5
5829,5829,4
5830,5830,6
5831,5831,1
5832,5832,9
5833,5833,3
5834,5834,5
5835,5835,10
5836,5836,3
5837,5837,8
5838,5838,8
5839,5839,9
5840,5840,7
5841,5841,1
5842,5842,4
5843,5843,5
5844,5844,1
5845,5845,6
5846,5846,10
5847,5847,6
5848,5848,8
5849,5849,4
5850,5850,9
5851,5851,9
5852,5852,5
5853,5853,9
5854,5854,6
5855,5855,4
5856,5856,8
5857,5857,3
5858,5858,1
5859,5859,1
5860,5860,4
5861,5861,2
5862,5862,1
5863,5863,2
5864,5864,10
5865,5865,4
5866,5866,7
5867,5867,10
5868,5868,5
5869,5869,8
5870,5870,5
5871,5871,1
5872,5872,4
5873,5873,10
5874,5874,10
5875,5875,5
5876,5876,6
5877,5877,3
5878,5878,9
5879,5879,9
5880,5880,1
5881,5881,6
5882,5882,2
5883,5883,9
5884,5884,6
5885,5885,4
5886,5886,2
5887,5887,4
5888,5888,3
5889,5889,9
5890,5890,4
5891,5891,1
5892,5892,10
5893,5893,10
5894,5894,8
5895,5895,2
5896,5896,8
5897,5897,4
5898,5898,5
5899,5899,8
5900,5900,6
5901,5901,6
5902,5902,6
5903,5903,10
5904,5904,3
5905,5905,7
5906,5906,8
5907,5907,5
5908,5908,10
5909,5909,3
5910,5910,10
5911,5911,2
5912,5912,7
5913,5913,4
5914,5914,8
5915,5915,7
5916,5916,1
5917,5917,3
5918,5918,7
5919,5919,6
5920,5920,8
5921,5921,10
5922,5922,9
5923,5923,7
5924,5924,3
5925,5925,9
5926,5926,5
5927,5927,6
5928,5928,3
5929,5929,6
5930,5930,2
5931,5931,7
5932,5932,6
5933,5933,2
5934,5934,10
5935,5935,4
5936,5936,10
5937,5937,9
5938,5938,10
5939,5939,5
5940,5940,3
5941,5941,4
5942,5942,4
5943,5943,2
5944,5944,5
5945,5945,3
5946,5946,8
5947,5947,9
5948,5948,5
5949,5949,9
5950,5950,1
5951,5951,8
5952,5952,6
5953,5953,8
5954,5954,2
5955,5955,6
5956,5956,5
5957,5957,2
5958,5958,1
5959,5959,10
5960,5960,10
5961,5961,1
5962,5962,2
5963,5963,6
5964,5964,5
5965,5965,5
5966,5966,10
5967,5967,9
5968,5968,8
5969,5969,2
5970,5970,7
5971,5971,8
5972,5972,3
5973,5973,7
5974,5974,8
5975,5975,4
5976,5976,1
5977,5977,10
5978,5978,8
5979,5979,6
5980,5980,3
5981,5981,5
5982,5982,9
5983,5983,1
5984,5984,8
5985,5985,2
5986,5986,7
5987,5987,2
5988,5988,7
5989,5989,9
5990,5990,2
5991,5991,6
5992,5992,8
5993,5993,10
5994,5994,10
5995,5995,5
5996,5996,4
5997,5997,9
5998,5998,3
5999,5999,4
6000,6000,10
6001,6001,5
6002,6002,8
6003,6003,5
6004,6004,8
6005,6005,9
6006,6006,4
6007,6007,8
6008,6008,1
6009,6009,3
6010,6010,6
6011,6011,6
6012,6012,9
6013,6013,2
6014,6014,8
6015,6015,9
6016,6016,8
6017,6017,8
6018,6018,8
6019,6019,5
6020,6020,8
6021,6021,3
6022,6022,5
6023,6023,9
6024,6024,10
6025,6025,10
6026,6026,10
6027,6027,4
6028,6028,1
6029,6029,8
6030,6030,5
6031,6031,2
6032,6032,9
6033,6033,10
6034,6034,3
6035,6035,7
6036,6036,9
6037,6037,6
6038,6038,3
6039,6039,7
6040,6040,2
6041,6041,2
6042,6042,3
6043,6043,9
6044,6044,6
6045,6045,10
6046,6046,7
6047,6047,4
6048,6048,2
6049,6049,8
6050,6050,4
6051,6051,10
6052,6052,2
6053,6053,1
6054,6054,4
6055,6055,7
6056,6056,3
6057,6057,1
6058,6058,8
6059,6059,4
6060,6060,7
6061,6061,7
6062,6062,4
6063,6063,9
6064,6064,3
6065,6065,4
6066,6066,5
6067,6067,3
6068,6068,5
6069,6069,3
6070,6070,4
6071,6071,2
6072,6072,5
6073,6073,7
6074,6074,10
6075,6075,7
6076,6076,4
6077,6077,7
6078,6078,10
6079,6079,3
6080,6080,4
6081,6081,2
6082,6082,5
6083,6083,7
6084,6084,1
6085,6085,9
6086,6086,2
6087,6087,9
6088,6088,4
6089,6089,7
6090,6090,2
6091,6091,3
6092,6092,7
6093,6093,9
6094,6094,1
6095,6095,5
6096,6096,2
6097,6097,1
6098,6098,8
6099,6099,9
6100,6100,3
6101,6101,1
6102,6102,1
6103,6103,7
6104,6104,4
6105,6105,9
6106,6106,10
6107,6107,6
6108,6108,1
6109,6109,6
6110,6110,4
6111,6111,8
6112,6112,8
6113,6113,6
6114,6114,7
6115,6115,2
6116,6116,3
6117,6117,7
6118,6118,4
6119,6119,3
6120,6120,6
6121,6121,7
6122,6122,2
6123,6123,10
6124,6124,2
6125,6125,5
6126,6126,3
6127,6127,7
6128,6128,5
6129,6129,3
6130,6130,4
6131,6131,8
6132,6132,3
6133,6133,10
6134,6134,9
6135,6135,5
6136,6136,7
6137,6137,10
6138,6138,1
6139,6139,8
6140,6140,8
6141,6141,4
6142,6142,6
6143,6143,1
6144,6144,5
6145,6145,1
6146,6146,10
6147,6147,2
6148,6148,2
6149,6149,4
6150,6150,3
6151,6151,2
6152,6152,10
6153,6153,3
6154,6154,9
6155,6155,2
6156,6156,3
6157,6157,9
6158,6158,6
6159,6159,4
6160,6160,7
6161,6161,9
6162,6162,7
6163,6163,3
6164,6164,1
6165,6165,5
6166,6166,6
6167,6167,1
6168,6168,9
6169,6169,4
6170,6170,8
6171,6171,2
6172,6172,3
6173,6173,3
6174,6174,6
6175,6175,6
6176,6176,2
6177,6177,6
6178,6178,7
6179,6179,3
6180,6180,3
6181,6181,8
6182,6182,6
6183,6183,10
6184,6184,7
6185,6185,10
6186,6186,3
6187,6187,10
6188,6188,6
6189,6189,8
6190,6190,9
6191,6191,8
6192,6192,5
6193,6193,2
6194,6194,9
6195,6195,9
6196,6196,4
6197,6197,8
6198,6198,5
6199,6199,4
6200,6200,9
6201,6201,8
6202,6202,6
6203,6203,4
6204,6204,3
6205,6205,1
6206,6206,2
6207,6207,8
6208,6208,10
6209,6209,8
6210,6210,6
6211,6211,7
6212,6212,3
6213,6213,4
6214,6214,7
6215,6215,4
6216,6216,10
6217,6217,9
6218,6218,5
6219,6219,9
6220,6220,9
6221,6221,7
6222,6222,3
6223,6223,3
6224,6224,3
6225,6225,5
6226,6226,1
6227,6227,4
6228,6228,1
6229,6229,5
6230,6230,10
6231,6231,2
6232,6232,7
6233,6233,9
6234,6234,4
6235,6235,7
6236,6236,2
6237,6237,5
6238,6238,5
6239,6239,3
6240,6240,10
6241,6241,7
6242,6242,6
6243,6243,7
6244,6244,8
6245,6245,8
6246,6246,1
6247,6247,6
6248,6248,9
6249,6249,2
6250,6250,9
6251,6251,10
6252,6252,4
6253,6253,4
6254,6254,3
6255,6255,6
6256,6256,3
6257,6257,3
6258,6258,3
6259,6259,9
6260,6260,3
6261,6261,1
6262,6262,3
6263,6263,10
6264,6264,6
6265,6265,10
6266,6266,6
6267,6267,3
6268,6268,6
6269,6269,5
6270,6270,9
6271,6271,10
6272,6272,7
6273,6273,2
6274,6274,2
6275,6275,3
6276,6276,4
6277,6277,6
6278,6278,4
6279,6279,8
6280,6280,9
6281,6281,8
6282,6282,1
6283,6283,1
6284,6284,10
6285,6285,5
6286,6286,4
6287,6287,7
6288,6288,5
6289,6289,9
6290,6290,7
6291,6291,9
6292,6292,8
6293,6293,8
6294,6294,1
6295,6295,9
6296,6296,4
6297,6297,5
6298,6298,4
6299,6299,7
6300,6300,3
6301,6301,4
6302,6302,5
6303,6303,5
6304,6304,1
6305,6305,4
6306,6306,8
6307,6307,4
6308,6308,1
6309,6309,4
6310,6310,9
6311,6311,4
6312,6312,9
6313,6313,3
6314,6314,2
6315,6315,7
6316,6316,4
6317,6317,3
6318,6318,6
6319,6319,8
6320,6320,3
6321,6321,2
6322,6322,8
6323,6323,10
6324,6324,2
6325,6325,3
6326,6326,10
6327,6327,6
6328,6328,8
6329,6329,9
6330,6330,10
6331,6331,9
6332,6332,3
6333,6333,6
6334,6334,2
6335,6335,9
6336,6336,1
6337,6337,10
6338,6338,8
6339,6339,6
6340,6340,2
6341,6341,10
6342,6342,1
6343,6343,10
6344,6344,1
6345,6345,7
6346,6346,4
6347,6347,6
6348,6348,2
6349,6349,8
6350,6350,7
6351,6351,3
6352,6352,1
6353,6353,6
6354,6354,6
6355,6355,5
6356,6356,2
6357,6357,6
6358,6358,3
6359,6359,3
6360,6360,8
6361,6361,5
6362,6362,3
6363,6363,4
6364,6364,5
6365,6365,2
6366,6366,9
6367,6367,2
6368,6368,4
6369,6369,6
6370,6370,3
6371,6371,7
6372,6372,2
6373,6373,2
6374,6374,3
6375,6375,3
6376,6376,3
6377,6377,7
6378,6378,8
6379,6379,9
6380,6380,10
6381,6381,9
6382,6382,1
6383,6383,5
6384,6384,8
6385,6385,7
6386,6386,3
6387,6387,6
6388,6388,3
6389,6389,8
6390,6390,4
6391,6391,3
6392,6392,4
6393,6393,10
6394,6394,3
6395,6395,3
6396,6396,1
6397,6397,10
6398,6398,6
6399,6399,8
6400,6400,4
6401,6401,8
6402,6402,7
6403,6403,3
6404,6404,9
6405,6405,4
6406,6406,1
6407,6407,3
6408,6408,8
6409,6409,3
6410,6410,10
6411,6411,2
6412,6412,1
6413,6413,10
6414,6414,6
6415,6415,8
6416,6416,1
6417,6417,8
6418,6418,8
6419,6419,1
6420,6420,5
6421,6421,8
6422,6422,10
6423,6423,8
6424,6424,1
6425,6425,7
6426,6426,6
6427,6427,2
6428,6428,4
6429,6429,8
6430,6430,2
6431,6431,8
6432,6432,2
6433,6433,6
6434,6434,4
6435,6435,3
6436,6436,9
6437,6437,9
6438,6438,10
6439,6439,6
6440,6440,2
6441,6441,4
6442,6442,4
6443,6443,4
6444,6444,1
6445,6445,1
6446,6446,2
6447,6447,7
6448,6448,8
6449,6449,4
6450,6450,9
6451,6451,10
6452,6452,1
6453,6453,10
6454,6454,1
6455,6455,3
6456,6456,5
6457,6457,5
6458,6458,7
6459,6459,5
6460,6460,3
6461,6461,9
6462,6462,6
6463,6463,5
6464,6464,7
6465,6465,8
6466,6466,8
6467,6467,3
6468,6468,6
6469,6469,7
6470,6470,6
6471,6471,7
6472,6472,5
6473,6473,3
6474,6474,10
6475,6475,3
6476,6476,2
6477,6477,10
6478,6478,4
6479,6479,4
6480,6480,9
6481,6481,4
6482,6482,10
6483,6483,8
6484,6484,2
6485,6485,5
6486,6486,1
6487,6487,3
6488,6488,8
6489,6489,5
6490,6490,6
6491,6491,6
6492,6492,9
6493,6493,7
6494,6494,4
6495,6495,6
6496,6496,8
6497,6497,10
6498,6498,6
6499,6499,5
6500,6500,5
6501,6501,1
6502,6502,6
6503,6503,7
6504,6504,9
6505,6505,10
6506,6506,9
6507,6507,3
6508,6508,9
6509,6509,7
6510,6510,8
6511,6511,5
6512,6512,8
6513,6513,8
6514,6514,2
6515,6515,3
6516,6516,5
6517,6517,6
6518,6518,4
6519,6519,10
6520,6520,5
6521,6521,4
6522,6522,9
6523,6523,10
6524,6524,2
6525,6525,3
6526,6526,9
6527,6527,3
6528,6528,2
6529,6529,10
6530,6530,1
6531,6531,4
6532,6532,5
6533,6533,10
6534,6534,5
6535,6535,9
6536,6536,3
6537,6537,9
6538,6538,6
6539,6539,2
6540,6540,8
6541,6541,2
6542,6542,7
6543,6543,3
6544,6544,3
6545,6545,9
6546,6546,7
6547,6547,4
6548,6548,1
6549,6549,1
6550,6550,7
6551,6551,7
6552,6552,1
6553,6553,6
6554,6554,4
6555,6555,10
6556,6556,7
6557,6557,7
6558,6558,10
6559,6559,9
6560,6560,2
6561,6561,10
6562,6562,2
6563,6563,6
6564,6564,3
6565,6565,2
6566,6566,7
6567,6567,10
6568,6568,8
6569,6569,10
6570,6570,2
6571,6571,7
6572,6572,3
6573,6573,2
6574,6574,6
6575,6575,3
6576,6576,6
6577,6577,10
6578,6578,3
6579,6579,3
6580,6580,6
6581,6581,8
6582,6582,4
6583,6583,3
6584,6584,9
6585,6585,5
6586,6586,3
6587,6587,6
6588,6588,1
6589,6589,2
6590,6590,6
6591,6591,1
6592,6592,10
6593,6593,4
6594,6594,8
6595,6595,7
6596,6596,9
6597,6597,2
6598,6598,10
6599,6599,10
6600,6600,7
6601,6601,2
6602,6602,2
6603,6603,3
6604,6604,5
6605,6605,4
6606,6606,3
6607,6607,10
6608,6608,6
6609,6609,2
6610,6610,6
6611,6611,1
6612,6612,6
6613,6613,1
6614,6614,3
6615,6615,2
6616,6616,4
6617,6617,6
6618,6618,6
6619,6619,9
6620,6620,5
6621,6621,9
6622,6622,4
6623,6623,5
6624,6624,2
6625,6625,1
6626,6626,2
6627,6627,6
6628,6628,9
6629,6629,9
6630,6630,5
6631,6631,1
6632,6632,8
6633,6633,1
6634,6634,3
6635,6635,2
6636,6636,5
6637,6637,9
6638,6638,4
6639,6639,4
6640,6640,2
6641,6641,9
6642,6642,10
6643,6643,1
6644,6644,10
6645,6645,8
6646,6646,2
6647,6647,5
6648,6648,5
6649,6649,5
6650,6650,10
6651,6651,6
6652,6652,4
6653,6653,9
6654,6654,10
6655,6655,4
6656,6656,1
6657,6657,4
6658,6658,4
6659,6659,7
6660,6660,5
6661,6661,5
6662,6662,9
6663,6663,3
6664,6664,10
6665,6665,3
6666,6666,1
6667,6667,3
6668,6668,9
6669,6669,7
6670,6670,7
6671,6671,4
6672,6672,8
6673,6673,6
6674,6674,2
6675,6675,9
6676,6676,3
6677,6677,6
6678,6678,3
6679,6679,4
6680,6680,4
6681,6681,9
6682,6682,2
6683,6683,4
6684,6684,9
6685,6685,2
6686,6686,8
6687,6687,1
6688,6688,4
6689,6689,7
6690,6690,2
6691,6691,7
6692,6692,10
6693,6693,1
6694,6694,1
6695,6695,1
6696,6696,4
6697,6697,4
6698,6698,5
6699,6699,7
6700,6700,9
6701,6701,2
6702,6702,8
6703,6703,7
6704,6704,9
6705,6705,8
6706,6706,4
6707,6707,9
6708,6708,1
6709,6709,10
6710,6710,1
6711,6711,10
6712,6712,6
6713,6713,7
6714,6714,2
6715,6715,1
6716,6716,4
6717,6717,2
6718,6718,1
6719,6719,6
6720,6720,8
6721,6721,10
6722,6722,4
6723,6723,10
6724,6724,5
6725,6725,6
6726,6726,9
6727,6727,9
6728,6728,8
6729,6729,5
6730,6730,3
6731,6731,7
6732,6732,6
6733,6733,9
6734,6734,8
6735,6735,10
6736,6736,7
6737,6737,3
6738,6738,5
6739,6739,5
6740,6740,3
6741,6741,5
6742,6742,1
6743,6743,4
6744,6744,1
6745,6745,2
6746,6746,10
6747,6747,1
6748,6748,4
6749,6749,6
6750,6750,6
6751,6751,8
6752,6752,10
6753,6753,3
6754,6754,4
6755,6755,3
6756,6756,5
6757,6757,3
6758,6758,5
6759,6759,4
6760,6760,3
6761,6761,3
6762,6762,4
6763,6763,4
6764,6764,8
6765,6765,6
6766,6766,2
6767,6767,2
6768,6768,7
6769,6769,4
6770,6770,9
6771,6771,3
6772,6772,5
6773,6773,5
6774,6774,2
6775,6775,10
6776,6776,2
6777,6777,2
6778,6778,10
6779,6779,9
6780,6780,6
6781,6781,8
6782,6782,3
6783,6783,10
6784,6784,4
6785,6785,10
6786,6786,5
6787,6787,3
6788,6788,1
6789,6789,3
6790,6790,3
6791,6791,2
6792,6792,4
6793,6793,9
6794,6794,8
6795,6795,3
6796,6796,10
6797,6797,10
6798,6798,10
6799,6799,4
6800,6800,5
6801,6801,5
6802,6802,10
6803,6803,9
6804,6804,10
6805,6805,9
6806,6806,10
6807,6807,4
6808,6808,6
6809,6809,10
6810,6810,4
6811,6811,10
6812,6812,5
6813,6813,8
6814,6814,3
6815,6815,8
6816,6816,1
6817,6817,1
6818,6818,7
6819,6819,3
6820,6820,5
6821,6821,4
6822,6822,8
6823,6823,2
6824,6824,1
6825,6825,2
6826,6826,4
6827,6827,1
6828,6828,10
6829,6829,3
6830,6830,5
6831,6831,3
6832,6832,1
6833,6833,2
6834,6834,7
6835,6835,7
6836,6836,2
6837,6837,10
6838,6838,8
6839,6839,3
6840,6840,6
6841,6841,5
6842,6842,1
6843,6843,6
6844,6844,2
6845,6845,4
6846,6846,6
6847,6847,3
6848,6848,1
6849,6849,3
6850,6850,8
6851,6851,7
6852,6852,1
6853,6853,1
6854,6854,9
6855,6855,10
6856,6856,4
6857,6857,6
6858,6858,9
6859,6859,6
6860,6860,9
6861,6861,5
6862,6862,4
6863,6863,6
6864,6864,9
6865,6865,1
6866,6866,7
6867,6867,6
6868,6868,5
6869,6869,10
6870,6870,5
6871,6871,3
6872,6872,7
6873,6873,10
6874,6874,3
6875,6875,6
6876,6876,5
6877,6877,1
6878,6878,4
6879,6879,1
6880,6880,9
6881,6881,5
6882,6882,4
6883,6883,2
6884,6884,10
6885,6885,9
6886,6886,8
6887,6887,4
6888,6888,7
6889,6889,8
6890,6890,5
6891,6891,7
6892,6892,9
6893,6893,2
6894,6894,3
6895,6895,2
6896,6896,1
6897,6897,10
6898,6898,4
6899,6899,6
6900,6900,7
6901,6901,9
6902,6902,2
6903,6903,8
6904,6904,9
6905,6905,5
6906,6906,2
6907,6907,7
6908,6908,3
6909,6909,10
6910,6910,3
6911,6911,8
6912,6912,6
6913,6913,9
6914,6914,10
6915,6915,5
6916,6916,7
6917,6917,3
6918,6918,1
6919,6919,3
6920,6920,6
6921,6921,1
6922,6922,6
6923,6923,9
6924,6924,5
6925,6925,4
6926,6926,5
6927,6927,4
6928,6928,6
6929,6929,1
6930,6930,9
6931,6931,8
6932,6932,5
6933,6933,4
6934,6934,4
6935,6935,1
6936,6936,9
6937,6937,7
6938,6938,6
6939,6939,6
6940,6940,4
6941,6941,4
6942,6942,8
6943,6943,3
6944,6944,4
6945,6945,10
6946,6946,3
6947,6947,8
6948,6948,8
6949,6949,5
6950,6950,1
6951,6951,3
6952,6952,6
6953,6953,4
6954,6954,10
6955,6955,5
6956,6956,6
6957,6957,10
6958,6958,8
6959,6959,3
6960,6960,1
6961,6961,3
6962,6962,7
6963,6963,5
6964,6964,1
6965,6965,1
6966,6966,7
6967,6967,8
6968,6968,5
6969,6969,9
6970,6970,7
6971,6971,10
6972,6972,3
6973,6973,7
6974,6974,5
6975,6975,6
6976,6976,6
6977,6977,9
6978,6978,7
6979,6979,3
6980,6980,7
6981,6981,6
6982,6982,10
6983,6983,6
6984,6984,9
6985,6985,10
6986,6986,2
6987,6987,4
6988,6988,9
6989,6989,9
6990,6990,3
6991,6991,3
6992,6992,10
6993,6993,9
6994,6994,3
6995,6995,4
6996,6996,5
6997,6997,9
6998,6998,9
6999,6999,2
7000,7000,8
7001,7001,1
7002,7002,10
7003,7003,4
7004,7004,2
7005,7005,2
7006,7006,7
7007,7007,9
7008,7008,5
7009,7009,6
7010,7010,6
7011,7011,5
7012,7012,5
7013,7013,1
7014,7014,5
7015,7015,7
7016,7016,1
7017,7017,7
7018,7018,8
7019,7019,4
7020,7020,3
7021,7021,4
7022,7022,3
7023,7023,1
7024,7024,9
7025,7025,8
7026,7026,5
7027,7027,6
7028,7028,1
7029,7029,6
7030,7030,10
7031,7031,1
7032,7032,3
7033,7033,10
7034,7034,8
7035,7035,2
7036,7036,5
7037,7037,9
7038,7038,9
7039,7039,4
7040,7040,10
7041,7041,6
7042,7042,6
7043,7043,1
7044,7044,3
7045,7045,8
7046,7046,5
7047,7047,4
7048,7048,1
7049,7049,3
7050,7050,3
7051,7051,10
7052,7052,5
7053,7053,2
7054,7054,5
7055,7055,10
7056,7056,4
7057,7057,9
7058,7058,8
7059,7059,1
7060,7060,9
7061,7061,8
7062,7062,5
7063,7063,4
7064,7064,5
7065,7065,6
7066,7066,8
7067,7067,3
7068,7068,9
7069,7069,2
7070,7070,10
7071,7071,4
7072,7072,3
7073,7073,10
7074,7074,7
7075,7075,8
7076,7076,3
7077,7077,5
7078,7078,9
7079,7079,10
7080,7080,3
7081,7081,6
7082,7082,1
7083,7083,5
7084,7084,9
7085,7085,7
7086,7086,3
7087,7087,3
7088,7088,1
7089,7089,2
7090,7090,6
7091,7091,5
7092,7092,9
7093,7093,7
7094,7094,6
7095,7095,5
7096,7096,8
7097,7097,10
7098,7098,5
7099,7099,9
7100,7100,1
7101,7101,6
7102,7102,6
7103,7103,2
7104,7104,1
7105,7105,7
7106,7106,10
7107,7107,4
7108,7108,2
7109,7109,5
7110,7110,9
7111,7111,5
7112,7112,4
7113,7113,2
7114,7114,8
7115,7115,2
7116,7116,6
7117,7117,8
7118,7118,8
7119,7119,6
7120,7120,4
7121,7121,8
7122,7122,1
7123,7123,9
7124,7124,5
7125,7125,2
7126,7126,2
7127,7127,2
7128,7128,6
7129,7129,2
7130,7130,4
7131,7131,6
7132,7132,6
7133,7133,8
7134,7134,3
7135,7135,4
7136,7136,1
7137,7137,10
7138,7138,10
7139,7139,1
7140,7140,3
7141,7141,6
7142,7142,6
7143,7143,6
7144,7144,2
7145,7145,1
7146,7146,1
7147,7147,7
7148,7148,1
7149,7149,4
7150,7150,9
7151,7151,8
7152,7152,1
7153,7153,7
7154,7154,6
7155,7155,6
7156,7156,7
7157,7157,9
7158,7158,7
7159,7159,10
7160,7160,6
7161,7161,5
7162,7162,2
7163,7163,2
7164,7164,5
7165,7165,7
7166,7166,8
7167,7167,5
7168,7168,7
7169,7169,8
7170,7170,1
7171,7171,8
7172,7172,2
7173,7173,6
7174,7174,10
7175,7175,3
7176,7176,2
7177,7177,3
7178,7178,8
7179,7179,2
7180,7180,2
7181,7181,6
7182,7182,7
7183,7183,4
7184,7184,4
7185,7185,4
7186,7186,6
7187,7187,3
7188,7188,3
7189,7189,5
7190,7190,7
7191,7191,9
7192,7192,2
7193,7193,6
7194,7194,3
7195,7195,7
7196,7196,8
7197,7197,2
7198,7198,6
7199,7199,3
7200,7200,1
7201,7201,10
7202,7202,6
7203,7203,9
7204,7204,5
7205,7205,10
7206,7206,2
7207,7207,5
7208,7208,8
7209,7209,8
7210,7210,2
7211,7211,1
7212,7212,4
7213,7213,4
7214,7214,4
7215,7215,4
7216,7216,7
7217,7217,7
7218,7218,6
7219,7219,6
7220,7220,2
7221,7221,4
7222,7222,10
7223,7223,10
7224,7224,6
7225,7225,1
7226,7226,10
7227,7227,2
7228,7228,6
7229,7229,4
7230,7230,8
7231,7231,8
7232,7232,1
7233,7233,8
7234,7234,8
7235,7235,6
7236,7236,2
