order_items_id,order_id,product_id,quantity,unit_price,total_amount
24198,8059,18,2,4347.52,8695.04
24199,8059,240,2,26.71,53.42
24200,8059,285,3,6751.40,20254.20
24201,8060,39,1,265.80,265.80
24202,8060,110,1,81.80,81.80
24203,8060,145,1,369.80,369.80
24204,8061,256,3,255.06,765.18
24205,8061,196,1,68.93,68.93
24206,8061,121,4,376.95,1507.80
24207,8062,290,3,744.49,2233.47
24208,8062,200,3,51.39,154.17
24209,8062,293,2,9518.10,19036.20
24210,8063,317,1,85.93,85.93
24211,8063,115,3,559.60,1678.80
24212,8063,265,3,192.94,578.82
24213,8064,304,4,121.41,485.64
24214,8064,50,1,293.39,293.39
24215,8064,40,2,62.79,125.58
24216,8065,207,4,62.51,250.04
24217,8065,256,1,255.06,255.06
24218,8065,24,4,136.38,545.52
24219,8066,47,1,100.93,100.93
24220,8066,283,2,594.23,1188.46
24221,8066,220,3,38.34,115.02
24222,8067,255,3,71.89,215.67
24223,8067,88,3,92.09,276.27
24224,8067,26,4,979.66,3918.64
24225,8068,211,2,391.93,783.86
24226,8068,46,2,64.02,128.04
24227,8068,1,2,41.61,83.22
24228,8069,171,4,49.52,198.08
24229,8069,31,1,79.21,79.21
24230,8069,3,1,108.77,108.77
24231,8070,156,1,138.39,138.39
24232,8070,170,2,845.55,1691.10
24233,8070,283,4,594.23,2376.92
24234,8071,52,2,36.58,73.16
24235,8071,216,1,27.57,27.57
24236,8071,198,3,124.56,373.68
24237,8072,198,4,124.56,498.24
24238,8072,73,1,550.57,550.57
24239,8072,71,2,81.12,162.24
24240,8073,228,3,148.63,445.89
24241,8073,242,2,798.53,1597.06
24242,8073,273,1,173.28,173.28
24243,8074,187,2,53.46,106.92
24244,8074,310,2,106.27,212.54
24245,8074,238,2,108.52,217.04
24246,8075,115,3,559.60,1678.80
24247,8075,335,3,117.27,351.81
24248,8075,110,3,81.80,245.40
24249,8076,249,3,333.60,1000.80
24250,8076,46,3,64.02,192.06
24251,8076,253,4,32.75,131.00
24252,8077,112,3,97.46,292.38
24253,8077,334,3,173.02,519.06
24254,8077,26,1,979.66,979.66
24255,8078,245,4,75.04,300.16
24256,8078,287,3,553.36,1660.08
24257,8078,77,1,90.53,90.53
24258,8079,55,2,361.92,723.84
24259,8079,31,4,79.21,316.84
24260,8079,333,4,167.16,668.64
24261,8080,49,4,109.83,439.32
24262,8080,279,2,41.73,83.46
24263,8080,328,4,180.51,722.04
24264,8081,244,1,70.80,70.80
24265,8081,138,1,75.42,75.42
24266,8081,100,1,912.50,912.50
24267,8082,318,4,27.43,109.72
24268,8082,93,3,73.99,221.97
24269,8082,51,1,223.70,223.70
24270,8083,307,4,195.28,781.12
24271,8083,244,1,70.80,70.80
24272,8083,255,1,71.89,71.89
24273,8084,49,3,109.83,329.49
24274,8084,311,1,32.45,32.45
24275,8084,19,4,79.80,319.20
24276,8085,317,1,85.93,85.93
24277,8085,25,3,70.53,211.59
24278,8085,39,4,265.80,1063.20
24279,8086,237,4,188.93,755.72
24280,8086,311,4,32.45,129.80
24281,8086,117,4,795.33,3181.32
24282,8087,98,3,116.76,350.28
24283,8087,1,4,41.61,166.44
24284,8087,30,4,165.44,661.76
24285,8088,286,4,65.95,263.80
24286,8088,147,2,143.83,287.66
24287,8088,192,3,365.72,1097.16
24288,8089,312,3,25.20,75.60
24289,8089,49,4,109.83,439.32
24290,8089,308,3,143.10,429.30
24291,8090,263,4,82.89,331.56
24292,8090,305,3,18.21,54.63
24293,8090,223,3,467.04,1401.12
24294,8091,109,1,21.64,21.64
24295,8091,249,2,333.60,667.20
24296,8091,332,1,122.23,122.23
24297,8092,95,1,198.29,198.29
24298,8092,245,4,75.04,300.16
24299,8092,136,4,407.27,1629.08
24300,8093,285,1,6751.40,6751.40
24301,8093,250,4,725.02,2900.08
24302,8093,186,2,324.89,649.78
24303,8094,298,3,103.05,309.15
24304,8094,162,1,803.06,803.06
24305,8094,178,1,110.15,110.15
24306,8095,55,3,361.92,1085.76
24307,8095,241,1,237.51,237.51
24308,8095,267,1,276.85,276.85
24309,8096,28,2,30.65,61.30
24310,8096,20,4,49.24,196.96
24311,8096,165,2,257.39,514.78
24312,8097,208,2,5119.77,10239.54
24313,8097,237,2,188.93,377.86
24314,8097,82,1,80.11,80.11
24315,8098,286,2,65.95,131.90
24316,8098,270,3,777.12,2331.36
24317,8098,77,3,90.53,271.59
24318,8099,157,1,2380.02,2380.02
24319,8099,125,4,319.28,1277.12
24320,8099,90,3,226.17,678.51
24321,8100,180,3,206.84,620.52
24322,8100,258,3,57.78,173.34
24323,8100,50,3,293.39,880.17
24324,8101,65,4,114.10,456.40
24325,8101,121,1,376.95,376.95
24326,8101,333,1,167.16,167.16
24327,8102,140,4,558.26,2233.04
24328,8102,317,1,85.93,85.93
24329,8102,161,2,258.97,517.94
24330,8103,160,4,103.53,414.12
24331,8103,141,3,482.39,1447.17
24332,8103,61,2,175.93,351.86
24333,8104,121,4,376.95,1507.80
24334,8104,64,1,72.56,72.56
24335,8104,130,1,261.07,261.07
24336,8105,94,3,61.84,185.52
24337,8105,289,2,37.80,75.60
24338,8105,100,3,912.50,2737.50
24339,8106,302,4,17.70,70.80
24340,8106,297,3,83.28,249.84
24341,8106,10,3,42.91,128.73
24342,8107,221,2,484.99,969.98
24343,8107,121,2,376.95,753.90
24344,8107,316,1,110.67,110.67
24345,8108,174,3,93.41,280.23
24346,8108,63,4,176.42,705.68
24347,8108,150,3,223.54,670.62
24348,8109,143,3,55.35,166.05
24349,8109,197,1,111.56,111.56
24350,8109,105,4,63.28,253.12
24351,8110,329,2,124.79,249.58
24352,8110,246,1,42.72,42.72
24353,8110,275,3,110.46,331.38
24354,8111,103,1,88.38,88.38
24355,8111,91,2,103.05,206.10
24356,8111,70,3,79.39,238.17
24357,8112,166,2,122.59,245.18
24358,8112,116,4,86.77,347.08
24359,8112,302,1,17.70,17.70
24360,8113,130,4,261.07,1044.28
24361,8113,105,1,63.28,63.28
24362,8113,40,3,62.79,188.37
24363,8114,53,1,26.41,26.41
24364,8114,8,1,92.31,92.31
24365,8114,127,2,242.46,484.92
24366,8115,175,4,239.58,958.32
24367,8115,38,4,2984.65,11938.60
24368,8115,146,1,364.03,364.03
24369,8116,106,1,502.86,502.86
24370,8116,290,3,744.49,2233.47
24371,8116,28,1,30.65,30.65
24372,8117,77,3,90.53,271.59
24373,8117,34,1,5015.04,5015.04
24374,8117,217,3,324.83,974.49
24375,8118,21,3,37.53,112.59
24376,8118,46,3,64.02,192.06
24377,8118,300,1,39.77,39.77
24378,8119,130,3,261.07,783.21
24379,8119,12,4,423.08,1692.32
24380,8119,319,1,129.86,129.86
24381,8120,192,2,365.72,731.44
24382,8120,209,4,299.28,1197.12
24383,8120,199,4,122.30,489.20
24384,8121,295,2,207.06,414.12
24385,8121,244,2,70.80,141.60
24386,8121,88,1,92.09,92.09
24387,8122,76,2,49.74,99.48
24388,8122,119,3,329.12,987.36
24389,8122,170,1,845.55,845.55
24390,8123,196,1,68.93,68.93
24391,8123,254,3,196.52,589.56
24392,8123,110,4,81.80,327.20
24393,8124,250,3,725.02,2175.06
24394,8124,329,4,124.79,499.16
24395,8124,55,3,361.92,1085.76
24396,8125,238,4,108.52,434.08
24397,8125,210,4,107.66,430.64
24398,8125,149,1,63.35,63.35
24399,8126,236,3,54.07,162.21
24400,8126,73,1,550.57,550.57
24401,8126,114,3,59.81,179.43
24402,8127,264,2,1374.60,2749.20
24403,8127,97,2,201.04,402.08
24404,8127,60,2,301.85,603.70
24405,8128,83,3,138.27,414.81
24406,8128,265,1,192.94,192.94
24407,8128,301,1,136.93,136.93
24408,8129,184,2,103.83,207.66
24409,8129,321,1,105.04,105.04
24410,8129,234,1,157.34,157.34
24411,8130,273,3,173.28,519.84
24412,8130,252,3,576.27,1728.81
24413,8130,320,4,125.31,501.24
24414,8131,313,2,49.11,98.22
24415,8131,103,4,88.38,353.52
24416,8131,37,3,5435.24,16305.72
24417,8132,146,2,364.03,728.06
24418,8132,144,4,1176.11,4704.44
24419,8132,122,4,130.97,523.88
24420,8133,86,3,137.39,412.17
24421,8133,136,4,407.27,1629.08
24422,8133,195,4,46.99,187.96
24423,8134,109,2,21.64,43.28
24424,8134,133,2,153.60,307.20
24425,8134,198,4,124.56,498.24
24426,8135,196,4,68.93,275.72
24427,8135,81,2,24.00,48.00
24428,8135,117,1,795.33,795.33
24429,8136,325,1,108.41,108.41
24430,8136,108,1,368.57,368.57
24431,8136,331,1,54.96,54.96
24432,8137,44,2,86.79,173.58
24433,8137,53,2,26.41,52.82
24434,8137,103,3,88.38,265.14
24435,8138,74,4,306.84,1227.36
24436,8138,238,3,108.52,325.56
24437,8138,119,4,329.12,1316.48
24438,8139,302,4,17.70,70.80
24439,8139,190,4,4952.78,19811.12
24440,8139,112,4,97.46,389.84
24441,8140,335,4,117.27,469.08
24442,8140,206,4,125.45,501.80
24443,8140,320,4,125.31,501.24
24444,8141,5,1,312.42,312.42
24445,8141,197,3,111.56,334.68
24446,8141,63,1,176.42,176.42
24447,8142,19,3,79.80,239.40
24448,8142,109,1,21.64,21.64
24449,8142,281,2,34.70,69.40
24450,8143,128,3,1363.48,4090.44
24451,8143,99,4,4229.74,16918.96
24452,8143,281,3,34.70,104.10
24453,8144,219,4,662.92,2651.68
24454,8144,191,1,217.48,217.48
24455,8144,24,1,136.38,136.38
24456,8145,253,2,32.75,65.50
24457,8145,272,3,77.63,232.89
24458,8145,168,4,84.08,336.32
24459,8146,225,4,267.00,1068.00
24460,8146,239,4,642.80,2571.20
24461,8146,251,4,87.96,351.84
24462,8147,252,2,576.27,1152.54
24463,8147,27,4,485.13,1940.52
24464,8147,75,2,63.53,127.06
24465,8148,288,3,236.80,710.40
24466,8148,254,1,196.52,196.52
24467,8148,12,4,423.08,1692.32
24468,8149,200,3,51.39,154.17
24469,8149,181,3,181.57,544.71
24470,8149,35,3,166.21,498.63
24471,8150,277,2,198.38,396.76
24472,8150,294,1,133.99,133.99
24473,8150,309,3,132.91,398.73
24474,8151,213,3,231.12,693.36
24475,8151,225,3,267.00,801.00
24476,8151,174,3,93.41,280.23
24477,8152,109,4,21.64,86.56
24478,8152,266,3,379.02,1137.06
24479,8152,38,4,2984.65,11938.60
24480,8153,54,1,73.34,73.34
24481,8153,3,4,108.77,435.08
24482,8153,23,4,477.55,1910.20
24483,8154,283,1,594.23,594.23
24484,8154,293,2,9518.10,19036.20
24485,8154,303,1,199.54,199.54
24486,8155,142,2,544.13,1088.26
24487,8155,310,1,106.27,106.27
24488,8155,329,4,124.79,499.16
24489,8156,146,1,364.03,364.03
24490,8156,92,4,243.24,972.96
24491,8156,118,1,123.08,123.08
24492,8157,115,3,559.60,1678.80
24493,8157,99,1,4229.74,4229.74
24494,8157,137,1,197.81,197.81
24495,8158,266,2,379.02,758.04
24496,8158,138,1,75.42,75.42
24497,8158,300,2,39.77,79.54
24498,8159,247,2,127.32,254.64
24499,8159,192,4,365.72,1462.88
24500,8159,12,4,423.08,1692.32
24501,8160,198,3,124.56,373.68
24502,8160,74,3,306.84,920.52
24503,8160,296,1,101.13,101.13
24504,8161,265,3,192.94,578.82
24505,8161,84,4,214.78,859.12
24506,8161,210,1,107.66,107.66
24507,8162,33,3,618.92,1856.76
24508,8162,35,1,166.21,166.21
24509,8162,273,2,173.28,346.56
24510,8163,122,1,130.97,130.97
24511,8163,151,4,52.78,211.12
24512,8163,289,3,37.80,113.40
24513,8164,316,1,110.67,110.67
24514,8164,221,4,484.99,1939.96
24515,8164,92,2,243.24,486.48
24516,8165,201,1,83.06,83.06
24517,8165,176,2,204.81,409.62
24518,8165,308,3,143.10,429.30
24519,8166,209,1,299.28,299.28
24520,8166,322,1,161.49,161.49
24521,8166,289,2,37.80,75.60
24522,8167,147,1,143.83,143.83
24523,8167,2,4,54.72,218.88
24524,8167,262,1,177.88,177.88
24525,8168,248,3,4473.97,13421.91
24526,8168,95,3,198.29,594.87
24527,8168,150,1,223.54,223.54
24528,8169,57,3,425.93,1277.79
24529,8169,198,1,124.56,124.56
24530,8169,320,3,125.31,375.93
24531,8170,259,2,37.26,74.52
24532,8170,186,3,324.89,974.67
24533,8170,21,3,37.53,112.59
24534,8171,114,3,59.81,179.43
24535,8171,59,3,1165.61,3496.83
24536,8171,19,2,79.80,159.60
24537,8172,215,3,136.44,409.32
24538,8172,313,3,49.11,147.33
24539,8172,278,4,405.40,1621.60
24540,8173,176,4,204.81,819.24
24541,8173,133,3,153.60,460.80
24542,8173,20,4,49.24,196.96
24543,8174,117,2,795.33,1590.66
24544,8174,214,1,522.07,522.07
24545,8174,286,3,65.95,197.85
24546,8175,288,3,236.80,710.40
24547,8175,299,4,57.14,228.56
24548,8175,315,1,69.11,69.11
24549,8176,145,1,369.80,369.80
24550,8176,96,4,171.36,685.44
24551,8176,330,2,120.68,241.36
24552,8177,218,3,49.88,149.64
24553,8177,308,1,143.10,143.10
24554,8177,45,1,5111.42,5111.42
24555,8178,206,1,125.45,125.45
24556,8178,113,2,545.60,1091.20
24557,8178,68,4,416.05,1664.20
24558,8179,64,3,72.56,217.68
24559,8179,181,4,181.57,726.28
24560,8179,280,1,154.65,154.65
24561,8180,251,3,87.96,263.88
24562,8180,129,2,120.28,240.56
24563,8180,209,3,299.28,897.84
24564,8181,63,2,176.42,352.84
24565,8181,247,2,127.32,254.64
24566,8181,298,3,103.05,309.15
24567,8182,5,3,312.42,937.26
24568,8182,156,1,138.39,138.39
24569,8182,312,2,25.20,50.40
24570,8183,273,1,173.28,173.28
24571,8183,159,2,176.40,352.80
24572,8183,59,2,1165.61,2331.22
24573,8184,88,3,92.09,276.27
24574,8184,244,2,70.80,141.60
24575,8184,6,4,536.76,2147.04
24576,8185,254,2,196.52,393.04
24577,8185,315,3,69.11,207.33
24578,8185,136,2,407.27,814.54
24579,8186,147,2,143.83,287.66
24580,8186,302,2,17.70,35.40
24581,8186,48,3,124.35,373.05
24582,8187,16,2,82.24,164.48
24583,8187,164,1,259.43,259.43
24584,8187,231,2,170.32,340.64
24585,8188,162,2,803.06,1606.12
24586,8188,305,4,18.21,72.84
24587,8188,288,2,236.80,473.60
24588,8189,286,1,65.95,65.95
24589,8189,331,3,54.96,164.88
24590,8189,156,4,138.39,553.56
24591,8190,20,1,49.24,49.24
24592,8190,183,2,229.08,458.16
24593,8190,52,2,36.58,73.16
24594,8191,174,2,93.41,186.82
24595,8191,150,3,223.54,670.62
24596,8191,299,1,57.14,57.14
24597,8192,136,3,407.27,1221.81
24598,8192,301,4,136.93,547.72
24599,8192,60,1,301.85,301.85
24600,8193,95,3,198.29,594.87
24601,8193,91,2,103.05,206.10
24602,8193,104,1,2507.07,2507.07
24603,8194,33,4,618.92,2475.68
24604,8194,90,1,226.17,226.17
24605,8194,273,3,173.28,519.84
24606,8195,138,1,75.42,75.42
24607,8195,99,1,4229.74,4229.74
24608,8195,82,2,80.11,160.22
24609,8196,303,4,199.54,798.16
24610,8196,17,1,189.07,189.07
24611,8196,72,4,201.58,806.32
24612,8197,238,4,108.52,434.08
24613,8197,121,3,376.95,1130.85
24614,8197,258,3,57.78,173.34
24615,8198,279,2,41.73,83.46
24616,8198,130,3,261.07,783.21
24617,8198,245,3,75.04,225.12
24618,8199,37,2,5435.24,10870.48
24619,8199,5,4,312.42,1249.68
24620,8199,176,4,204.81,819.24
24621,8200,65,3,114.10,342.30
24622,8200,208,3,5119.77,15359.31
24623,8200,193,3,9668.18,29004.54
24624,8201,242,4,798.53,3194.12
24625,8201,193,2,9668.18,19336.36
24626,8201,330,1,120.68,120.68
24627,8202,242,3,798.53,2395.59
24628,8202,311,1,32.45,32.45
24629,8202,163,1,150.26,150.26
24630,8203,62,1,56.51,56.51
24631,8203,161,4,258.97,1035.88
24632,8203,262,2,177.88,355.76
24633,8204,181,4,181.57,726.28
24634,8204,35,4,166.21,664.84
24635,8204,236,3,54.07,162.21
24636,8205,179,1,367.91,367.91
24637,8205,314,4,28.97,115.88
24638,8205,190,1,4952.78,4952.78
24639,8206,303,3,199.54,598.62
24640,8206,256,3,255.06,765.18
24641,8206,73,3,550.57,1651.71
24642,8207,269,2,107.58,215.16
24643,8207,36,1,184.31,184.31
24644,8207,147,3,143.83,431.49
24645,8208,317,2,85.93,171.86
24646,8208,220,2,38.34,76.68
24647,8208,291,2,25.62,51.24
24648,8209,146,2,364.03,728.06
24649,8209,71,3,81.12,243.36
24650,8209,127,3,242.46,727.38
24651,8210,100,1,912.50,912.50
24652,8210,212,1,1815.77,1815.77
24653,8210,223,4,467.04,1868.16
24654,8211,196,2,68.93,137.86
24655,8211,159,1,176.40,176.40
24656,8211,265,1,192.94,192.94
24657,8212,148,1,640.43,640.43
24658,8212,294,1,133.99,133.99
24659,8212,52,1,36.58,36.58
24660,8213,292,4,40.52,162.08
24661,8213,84,4,214.78,859.12
24662,8213,131,2,151.63,303.26
24663,8214,139,1,392.73,392.73
24664,8214,182,4,312.02,1248.08
24665,8214,111,2,215.02,430.04
24666,8215,93,1,73.99,73.99
24667,8215,64,4,72.56,290.24
24668,8215,85,3,279.78,839.34
24669,8216,158,1,210.26,210.26
24670,8216,45,3,5111.42,15334.26
24671,8216,122,4,130.97,523.88
24672,8217,222,1,106.41,106.41
24673,8217,320,4,125.31,501.24
24674,8217,256,4,255.06,1020.24
24675,8218,169,2,537.24,1074.48
24676,8218,14,3,430.90,1292.70
24677,8218,125,4,319.28,1277.12
24678,8219,60,2,301.85,603.70
24679,8219,300,1,39.77,39.77
24680,8219,163,3,150.26,450.78
24681,8220,218,1,49.88,49.88
24682,8220,96,3,171.36,514.08
24683,8220,5,4,312.42,1249.68
24684,8221,300,4,39.77,159.08
24685,8221,47,4,100.93,403.72
24686,8221,29,1,74.94,74.94
24687,8222,112,3,97.46,292.38
24688,8222,195,2,46.99,93.98
24689,8222,104,4,2507.07,10028.28
24690,8223,73,4,550.57,2202.28
24691,8223,296,4,101.13,404.52
24692,8223,160,1,103.53,103.53
24693,8224,86,2,137.39,274.78
24694,8224,257,2,77.56,155.12
24695,8224,230,1,64.40,64.40
24696,8225,199,2,122.30,244.60
24697,8225,132,1,152.84,152.84
24698,8225,115,3,559.60,1678.80
24699,8226,331,3,54.96,164.88
24700,8226,227,1,154.78,154.78
24701,8226,324,2,183.99,367.98
24702,8227,292,2,40.52,81.04
24703,8227,71,4,81.12,324.48
24704,8227,31,3,79.21,237.63
24705,8228,334,4,173.02,692.08
24706,8228,323,2,43.39,86.78
24707,8228,87,1,116.31,116.31
24708,8229,261,1,61.79,61.79
24709,8229,247,4,127.32,509.28
24710,8229,119,4,329.12,1316.48
24711,8230,160,3,103.53,310.59
24712,8230,227,1,154.78,154.78
24713,8230,134,2,261.22,522.44
24714,8231,107,2,136.14,272.28
24715,8231,10,2,42.91,85.82
24716,8231,316,1,110.67,110.67
24717,8232,254,2,196.52,393.04
24718,8232,176,4,204.81,819.24
24719,8232,218,4,49.88,199.52
24720,8233,257,1,77.56,77.56
24721,8233,62,3,56.51,169.53
24722,8233,64,2,72.56,145.12
24723,8234,130,4,261.07,1044.28
24724,8234,187,4,53.46,213.84
24725,8234,333,4,167.16,668.64
24726,8235,102,1,39.38,39.38
24727,8235,210,1,107.66,107.66
24728,8235,31,4,79.21,316.84
24729,8236,319,4,129.86,519.44
24730,8236,107,1,136.14,136.14
24731,8236,284,1,33.21,33.21
24732,8237,143,1,55.35,55.35
24733,8237,178,3,110.15,330.45
24734,8237,247,4,127.32,509.28
24735,8238,16,4,82.24,328.96
24736,8238,237,4,188.93,755.72
24737,8238,152,2,133.94,267.88
24738,8239,30,2,165.44,330.88
24739,8239,231,1,170.32,170.32
24740,8239,134,4,261.22,1044.88
24741,8240,155,2,80.38,160.76
24742,8240,332,4,122.23,488.92
24743,8240,30,4,165.44,661.76
24744,8241,73,1,550.57,550.57
24745,8241,85,3,279.78,839.34
24746,8241,219,1,662.92,662.92
24747,8242,328,1,180.51,180.51
24748,8242,104,4,2507.07,10028.28
24749,8242,142,4,544.13,2176.52
24750,8243,71,4,81.12,324.48
24751,8243,273,1,173.28,173.28
24752,8243,316,2,110.67,221.34
24753,8244,230,2,64.40,128.80
24754,8244,32,1,604.32,604.32
24755,8244,272,1,77.63,77.63
24756,8245,103,3,88.38,265.14
24757,8245,283,1,594.23,594.23
24758,8245,307,3,195.28,585.84
24759,8246,126,1,105.42,105.42
24760,8246,125,3,319.28,957.84
24761,8246,156,1,138.39,138.39
24762,8247,240,3,26.71,80.13
24763,8247,141,4,482.39,1929.56
24764,8247,97,4,201.04,804.16
24765,8248,123,4,340.07,1360.28
24766,8248,11,3,88.33,264.99
24767,8248,66,2,41.56,83.12
24768,8249,11,3,88.33,264.99
24769,8249,116,4,86.77,347.08
24770,8249,96,4,171.36,685.44
24771,8250,151,4,52.78,211.12
24772,8250,77,2,90.53,181.06
24773,8250,132,3,152.84,458.52
24774,8251,208,1,5119.77,5119.77
24775,8251,98,1,116.76,116.76
24776,8251,319,4,129.86,519.44
24777,8252,292,2,40.52,81.04
24778,8252,287,1,553.36,553.36
24779,8252,188,3,50.01,150.03
24780,8253,67,4,663.51,2654.04
24781,8253,52,3,36.58,109.74
24782,8253,62,2,56.51,113.02
24783,8254,83,1,138.27,138.27
24784,8254,227,2,154.78,309.56
24785,8254,187,4,53.46,213.84
24786,8255,140,2,558.26,1116.52
24787,8255,224,4,203.37,813.48
24788,8255,96,4,171.36,685.44
24789,8256,211,4,391.93,1567.72
24790,8256,167,1,125.02,125.02
24791,8256,2,1,54.72,54.72
24792,8257,154,3,174.02,522.06
24793,8257,100,1,912.50,912.50
24794,8257,76,3,49.74,149.22
24795,8258,291,3,25.62,76.86
24796,8258,332,3,122.23,366.69
24797,8258,306,3,184.88,554.64
24798,8259,41,1,82.03,82.03
24799,8259,56,3,408.87,1226.61
24800,8259,112,2,97.46,194.92
24801,8260,95,3,198.29,594.87
24802,8260,110,4,81.80,327.20
24803,8260,165,2,257.39,514.78
24804,8261,198,2,124.56,249.12
24805,8261,44,2,86.79,173.58
24806,8261,32,4,604.32,2417.28
24807,8262,88,4,92.09,368.36
24808,8262,62,3,56.51,169.53
24809,8262,102,4,39.38,157.52
24810,8263,96,1,171.36,171.36
24811,8263,79,4,221.90,887.60
24812,8263,94,2,61.84,123.68
24813,8264,193,1,9668.18,9668.18
24814,8264,96,3,171.36,514.08
24815,8264,130,3,261.07,783.21
24816,8265,35,1,166.21,166.21
24817,8265,193,1,9668.18,9668.18
24818,8265,299,4,57.14,228.56
24819,8266,318,4,27.43,109.72
24820,8266,61,4,175.93,703.72
24821,8266,190,2,4952.78,9905.56
24822,8267,126,3,105.42,316.26
24823,8267,122,2,130.97,261.94
24824,8267,62,3,56.51,169.53
24825,8268,15,3,602.60,1807.80
24826,8268,273,2,173.28,346.56
24827,8268,21,1,37.53,37.53
24828,8269,97,4,201.04,804.16
24829,8269,107,1,136.14,136.14
24830,8269,139,2,392.73,785.46
24831,8270,277,4,198.38,793.52
24832,8270,206,4,125.45,501.80
24833,8270,233,2,107.91,215.82
24834,8271,175,3,239.58,718.74
24835,8271,265,3,192.94,578.82
24836,8271,261,2,61.79,123.58
24837,8272,320,2,125.31,250.62
24838,8272,76,2,49.74,99.48
24839,8272,99,1,4229.74,4229.74
24840,8273,274,4,72.47,289.88
24841,8273,151,1,52.78,52.78
24842,8273,74,1,306.84,306.84
24843,8274,236,2,54.07,108.14
24844,8274,52,1,36.58,36.58
24845,8274,248,4,4473.97,17895.88
24846,8275,205,4,92.31,369.24
24847,8275,274,2,72.47,144.94
24848,8275,34,2,5015.04,10030.08
24849,8276,92,4,243.24,972.96
24850,8276,103,2,88.38,176.76
24851,8276,219,3,662.92,1988.76
24852,8277,40,4,62.79,251.16
24853,8277,187,4,53.46,213.84
24854,8277,51,2,223.70,447.40
24855,8278,56,3,408.87,1226.61
24856,8278,135,1,176.88,176.88
24857,8278,207,1,62.51,62.51
24858,8279,256,4,255.06,1020.24
24859,8279,159,3,176.40,529.20
24860,8279,153,2,41.42,82.84
24861,8280,333,2,167.16,334.32
24862,8280,268,3,186.90,560.70
24863,8280,297,3,83.28,249.84
24864,8281,94,2,61.84,123.68
24865,8281,166,2,122.59,245.18
24866,8281,34,3,5015.04,15045.12
24867,8282,195,3,46.99,140.97
24868,8282,35,2,166.21,332.42
24869,8282,2,4,54.72,218.88
24870,8283,75,4,63.53,254.12
24871,8283,226,3,106.24,318.72
24872,8283,217,3,324.83,974.49
24873,8284,310,2,106.27,212.54
24874,8284,189,2,87.00,174.00
24875,8284,53,2,26.41,52.82
24876,8285,99,3,4229.74,12689.22
24877,8285,67,2,663.51,1327.02
24878,8285,58,1,158.45,158.45
24879,8286,187,2,53.46,106.92
24880,8286,3,1,108.77,108.77
24881,8286,92,3,243.24,729.72
24882,8287,302,2,17.70,35.40
24883,8287,191,1,217.48,217.48
24884,8287,23,4,477.55,1910.20
24885,8288,79,1,221.90,221.90
24886,8288,56,2,408.87,817.74
24887,8288,192,4,365.72,1462.88
24888,8289,167,4,125.02,500.08
24889,8289,223,1,467.04,467.04
24890,8289,273,3,173.28,519.84
24891,8290,132,4,152.84,611.36
24892,8290,224,4,203.37,813.48
24893,8290,243,3,471.30,1413.90
24894,8291,230,2,64.40,128.80
24895,8291,251,3,87.96,263.88
24896,8291,225,2,267.00,534.00
24897,8292,227,4,154.78,619.12
24898,8292,91,2,103.05,206.10
24899,8292,172,4,53.49,213.96
24900,8293,94,2,61.84,123.68
24901,8293,22,4,709.66,2838.64
24902,8293,203,4,59.44,237.76
24903,8294,23,3,477.55,1432.65
24904,8294,171,1,49.52,49.52
24905,8294,228,4,148.63,594.52
24906,8295,22,3,709.66,2128.98
24907,8295,217,4,324.83,1299.32
24908,8295,62,2,56.51,113.02
24909,8296,131,4,151.63,606.52
24910,8296,44,1,86.79,86.79
24911,8296,130,3,261.07,783.21
24912,8297,54,2,73.34,146.68
24913,8297,258,4,57.78,231.12
24914,8297,55,2,361.92,723.84
24915,8298,46,4,64.02,256.08
24916,8298,97,1,201.04,201.04
24917,8298,259,2,37.26,74.52
24918,8299,256,1,255.06,255.06
24919,8299,310,1,106.27,106.27
24920,8299,176,4,204.81,819.24
24921,8300,186,4,324.89,1299.56
24922,8300,281,2,34.70,69.40
24923,8300,117,4,795.33,3181.32
24924,8301,257,2,77.56,155.12
24925,8301,157,3,2380.02,7140.06
24926,8301,265,1,192.94,192.94
24927,8302,193,4,9668.18,38672.72
24928,8302,254,2,196.52,393.04
24929,8302,12,1,423.08,423.08
24930,8303,257,4,77.56,310.24
24931,8303,25,4,70.53,282.12
24932,8303,335,1,117.27,117.27
24933,8304,272,4,77.63,310.52
24934,8304,20,2,49.24,98.48
24935,8304,323,1,43.39,43.39
24936,8305,132,4,152.84,611.36
24937,8305,149,4,63.35,253.40
24938,8305,81,4,24.00,96.00
24939,8306,52,4,36.58,146.32
24940,8306,53,3,26.41,79.23
24941,8306,179,3,367.91,1103.73
24942,8307,12,3,423.08,1269.24
24943,8307,24,2,136.38,272.76
24944,8307,75,3,63.53,190.59
24945,8308,207,3,62.51,187.53
24946,8308,335,4,117.27,469.08
24947,8308,233,4,107.91,431.64
24948,8309,45,3,5111.42,15334.26
24949,8309,126,3,105.42,316.26
24950,8309,93,3,73.99,221.97
24951,8310,146,2,364.03,728.06
24952,8310,5,4,312.42,1249.68
24953,8310,163,4,150.26,601.04
24954,8311,217,3,324.83,974.49
24955,8311,137,3,197.81,593.43
24956,8311,204,1,362.70,362.70
24957,8312,262,4,177.88,711.52
24958,8312,303,1,199.54,199.54
24959,8312,49,2,109.83,219.66
24960,8313,96,1,171.36,171.36
24961,8313,51,2,223.70,447.40
24962,8313,315,2,69.11,138.22
